mill_id,date,recipe_id,planned_hours,actual_hours,status,changeover_hours,tons_produced
M2,2022-03-19,R3,5.77,5.72,completed,0.0,231.4
M2,2022-03-19,R4,4.03,4.09,completed,1.5,181.77
M2,2022-03-19,R1,1.85,1.87,completed,1.5,77.32
M3,2022-03-19,R5,0.94,0.91,completed,0.0,19.18
M1,2022-03-20,R2,9.69,9.54,completed,0.0,534.83
M1,2022-03-20,R1,5.31,5.51,completed,1.5,250.15
M2,2022-03-20,R3,5.71,5.7,completed,0.0,229.03
M2,2022-03-20,R4,4.03,4.01,completed,1.5,181.9
M2,2022-03-20,R1,1.88,1.83,completed,1.5,78.49
M3,2022-03-20,R5,0.97,1.0,completed,0.0,19.76
M1,2022-03-21,R2,15.28,14.83,completed,0.0,843.31
M1,2022-03-21,R1,5.22,5.06,completed,1.5,245.99
M2,2022-03-21,R3,8.95,8.9,completed,0.0,358.72
M2,2022-03-21,R4,6.41,6.38,completed,1.5,289.12
M2,2022-03-21,R1,3.64,3.78,completed,1.5,151.94
M3,2022-03-21,R1,2.64,2.56,completed,0.0,57.6
M3,2022-03-21,R5,1.46,1.46,completed,2.0,29.59
M1,2022-03-22,R2,15.22,14.85,completed,0.0,839.94
M1,2022-03-22,R1,5.28,5.37,completed,1.5,248.86
M2,2022-03-22,R3,9.22,9.14,completed,0.0,369.75
M2,2022-03-22,R4,6.48,6.56,completed,1.5,292.31
M2,2022-03-22,R1,3.3,3.26,completed,1.5,137.52
M3,2022-03-22,R1,2.61,2.63,completed,0.0,56.97
M3,2022-03-22,R5,1.49,1.48,completed,2.0,30.18
M1,2022-03-23,R2,15.02,14.87,completed,0.0,829.35
M1,2022-03-23,R1,5.48,5.49,completed,1.5,257.9
M2,2022-03-23,R3,9.65,9.56,completed,0.0,387.15
M2,2022-03-23,R4,6.36,6.52,completed,1.5,286.93
M2,2022-03-23,R1,2.98,2.98,completed,1.5,124.41
M3,2022-03-23,R1,2.62,2.71,completed,0.0,57.16
M3,2022-03-23,R5,1.48,1.45,completed,2.0,30.01
M1,2022-03-24,R2,15.14,14.67,completed,0.0,835.76
M1,2022-03-24,R1,5.36,5.31,completed,1.5,252.43
M2,2022-03-24,R3,9.53,9.29,completed,0.0,382.0
M2,2022-03-24,R4,6.62,6.56,completed,1.5,298.46
M2,2022-03-24,R1,2.86,2.79,completed,1.5,119.09
M3,2022-03-24,R1,2.61,2.68,completed,0.0,56.83
M3,2022-03-24,R5,1.49,1.5,completed,2.0,30.31
M1,2022-03-25,R2,15.23,15.23,completed,0.0,840.68
M1,2022-03-25,R1,5.27,5.39,completed,1.5,248.23
M2,2022-03-25,R3,9.17,8.9,completed,0.0,367.71
M2,2022-03-25,R4,6.55,6.73,completed,1.5,295.25
M2,2022-03-25,R1,3.28,3.28,completed,1.5,136.93
M3,2022-03-25,R1,2.64,2.56,completed,0.0,57.49
M3,2022-03-25,R5,1.46,1.5,completed,2.0,29.7
M1,2022-03-26,R2,9.57,9.54,completed,0.0,528.02
M1,2022-03-26,R1,5.43,5.48,completed,1.5,255.96
M2,2022-03-26,R3,6.0,6.19,completed,0.0,240.68
M2,2022-03-26,R4,4.11,4.23,completed,1.5,185.17
M2,2022-03-26,R1,1.56,1.61,completed,1.5,65.06
M3,2022-03-26,R5,0.93,0.93,completed,0.0,18.92
M1,2022-03-27,R2,9.75,9.94,completed,0.0,537.98
M1,2022-03-27,R1,5.25,5.14,completed,1.5,247.46
M2,2022-03-27,R3,5.56,5.71,completed,0.0,222.87
M2,2022-03-27,R4,4.05,4.0,completed,1.5,182.82
M2,2022-03-27,R1,2.02,2.01,completed,1.5,84.22
M3,2022-03-27,R5,0.97,1.0,completed,0.0,19.66
M1,2022-03-28,R2,15.43,15.81,completed,0.0,851.63
M1,2022-03-28,R1,5.07,5.26,completed,1.5,238.89
M2,2022-03-28,R3,8.82,8.72,completed,0.0,353.59
M2,2022-03-28,R4,6.57,6.38,completed,1.5,296.13
M2,2022-03-28,R1,3.62,3.73,completed,1.5,150.8
M3,2022-03-28,R1,2.56,2.56,completed,0.0,55.76
M3,2022-03-28,R5,1.54,1.59,completed,2.0,31.31
M1,2022-03-29,R2,15.31,15.59,completed,0.0,845.08
M1,2022-03-29,R1,5.19,5.35,completed,1.5,244.47
M2,2022-03-29,R3,8.93,9.04,completed,0.0,358.06
M2,2022-03-29,R4,6.49,6.65,completed,1.5,292.53
M2,2022-03-29,R1,3.58,3.48,completed,1.5,149.48
M3,2022-03-29,R1,2.63,2.73,completed,0.0,57.35
M3,2022-03-29,R5,1.47,1.43,completed,2.0,29.83
M1,2022-03-30,R2,7.49,7.21,completed,0.0,413.71
M1,2022-03-30,R1,5.38,5.4,completed,1.5,253.53
M1,2022-03-30,R3,4.73,4.81,completed,2.5,209.92
M3,2022-03-30,R4,3.25,3.31,completed,0.0,75.42
M3,2022-03-30,R5,0.74,0.73,completed,2.0,15.1
M1,2022-03-31,R2,15.32,15.63,completed,0.0,845.65
M1,2022-03-31,R1,5.18,5.32,completed,1.5,243.99
M2,2022-03-31,R3,8.99,9.07,completed,0.0,360.64
M2,2022-03-31,R4,6.54,6.48,completed,1.5,294.79
M2,2022-03-31,R1,3.47,3.5,completed,1.5,144.7
M3,2022-03-31,R1,2.6,2.68,completed,0.0,56.75
M3,2022-03-31,R5,1.5,1.54,completed,2.0,30.38
M1,2022-04-01,R2,8.18,7.87,completed,0.0,451.35
M1,2022-04-01,R1,5.84,5.67,completed,1.5,275.28
M1,2022-04-01,R3,3.98,3.82,completed,2.5,176.66
M2,2022-04-01,R4,3.5,3.5,completed,0.0,158.0
M2,2022-04-01,R3,1.26,1.25,completed,2.5,50.34
M2,2022-04-01,R5,0.84,0.84,completed,2.0,33.4
M1,2022-04-02,R2,10.61,10.77,completed,0.0,585.78
M1,2022-04-02,R1,4.39,4.34,completed,1.5,206.68
M2,2022-04-02,R3,5.78,5.64,completed,0.0,231.61
M2,2022-04-02,R4,4.11,4.08,completed,1.5,185.5
M2,2022-04-02,R1,1.91,1.83,completed,1.5,79.5
M3,2022-04-02,R5,0.8,0.83,completed,0.0,16.34
M1,2022-04-03,R2,10.77,10.67,completed,0.0,594.28
M1,2022-04-03,R1,4.23,4.28,completed,1.5,199.42
M2,2022-04-03,R3,5.51,5.43,completed,0.0,220.95
M2,2022-04-03,R4,4.16,4.19,completed,1.5,187.46
M2,2022-04-03,R1,2.09,2.09,completed,1.5,87.07
M3,2022-04-03,R5,0.85,0.83,completed,0.0,17.16
M1,2022-04-04,R2,16.83,17.0,completed,0.0,929.02
M1,2022-04-04,R1,3.67,3.56,completed,1.5,172.85
M2,2022-04-04,R3,9.23,9.21,completed,0.0,369.98
M2,2022-04-04,R4,6.87,7.0,completed,1.5,310.04
M2,2022-04-04,R1,2.9,2.91,completed,1.5,120.9
M3,2022-04-04,R1,2.73,2.78,completed,0.0,59.47
M3,2022-04-04,R5,1.37,1.35,completed,2.0,27.86
M1,2022-04-05,R2,16.53,15.94,completed,0.0,912.73
M1,2022-04-05,R1,3.97,3.82,completed,1.5,186.75
M2,2022-04-05,R3,9.61,9.44,completed,0.0,385.51
M2,2022-04-05,R4,6.53,6.48,completed,1.5,294.5
M2,2022-04-05,R1,2.86,2.86,completed,1.5,119.1
M3,2022-04-05,R1,2.85,2.91,completed,0.0,62.06
M3,2022-04-05,R5,1.25,1.29,completed,2.0,25.44
M1,2022-04-06,R2,16.94,17.2,completed,0.0,935.16
M1,2022-04-06,R1,3.56,3.55,completed,1.5,167.62
M2,2022-04-06,R3,8.86,8.69,completed,0.0,355.35
M2,2022-04-06,R1,6.47,6.43,completed,1.5,269.64
M2,2022-04-06,R4,3.67,3.61,completed,1.5,165.62
M3,2022-04-06,R4,2.75,2.77,completed,0.0,63.73
M3,2022-04-06,R5,1.35,1.39,completed,2.0,27.47
M1,2022-04-07,R2,16.93,16.95,completed,0.0,934.5
M1,2022-04-07,R1,3.57,3.44,completed,1.5,168.18
M2,2022-04-07,R3,8.86,9.17,completed,0.0,355.21
M2,2022-04-07,R1,6.56,6.45,completed,1.5,273.65
M2,2022-04-07,R4,3.58,3.7,completed,1.5,161.44
M3,2022-04-07,R4,2.76,2.82,completed,0.0,63.93
M3,2022-04-07,R5,1.34,1.34,completed,2.0,27.29
M1,2022-04-08,R2,16.76,16.17,completed,0.0,925.18
M1,2022-04-08,R1,3.74,3.87,completed,1.5,176.13
M2,2022-04-08,R3,9.12,9.24,completed,0.0,365.83
M2,2022-04-08,R4,6.57,6.44,completed,1.5,296.22
M2,2022-04-08,R1,3.31,3.32,completed,1.5,137.98
M3,2022-04-08,R1,2.84,2.87,completed,0.0,61.9
M3,2022-04-08,R5,1.26,1.23,completed,2.0,25.59
M1,2022-04-09,R2,10.69,10.34,completed,0.0,590.13
M1,2022-04-09,R1,4.31,4.23,completed,1.5,202.97
M2,2022-04-09,R3,5.68,5.48,completed,0.0,227.82
M2,2022-04-09,R4,4.23,4.09,completed,1.5,190.88
M2,2022-04-09,R1,1.85,1.8,completed,1.5,77.04
M3,2022-04-09,R5,0.84,0.82,completed,0.0,17.03
M1,2022-04-10,R2,10.66,10.44,completed,0.0,588.38
M1,2022-04-10,R1,4.34,4.49,completed,1.5,204.46
M2,2022-04-10,R3,5.82,5.85,completed,0.0,233.26
M2,2022-04-10,R4,4.09,4.07,completed,1.5,184.68
M2,2022-04-10,R1,1.8,1.81,completed,1.5,75.18
M3,2022-04-10,R5,0.89,0.85,completed,0.0,17.97
M1,2022-04-11,R2,17.11,17.65,completed,0.0,944.47
M1,2022-04-11,R1,3.39,3.4,completed,1.5,159.67
M2,2022-04-11,R3,8.52,8.49,completed,0.0,341.66
M2,2022-04-11,R1,6.63,6.86,completed,1.5,276.39
M2,2022-04-11,R4,3.85,3.92,completed,1.5,173.71
M3,2022-04-11,R4,2.74,2.71,completed,0.0,63.59
M3,2022-04-11,R5,1.36,1.41,completed,2.0,27.59
M1,2022-04-12,R2,16.72,17.19,completed,0.0,923.1
M1,2022-04-12,R1,3.78,3.91,completed,1.5,177.91
M2,2022-04-12,R3,9.38,9.07,completed,0.0,375.99
M2,2022-04-12,R4,6.46,6.69,completed,1.5,291.27
M2,2022-04-12,R1,3.17,3.18,completed,1.5,132.0
M3,2022-04-12,R1,2.74,2.78,completed,0.0,59.73
M3,2022-04-12,R5,1.36,1.33,completed,2.0,27.61
M1,2022-04-13,R2,16.89,16.41,completed,0.0,932.47
M1,2022-04-13,R1,3.61,3.49,completed,1.5,169.91
M2,2022-04-13,R3,8.89,8.83,completed,0.0,356.31
M2,2022-04-13,R4,6.48,6.33,completed,1.5,292.15
M2,2022-04-13,R1,3.64,3.51,completed,1.5,151.65
M3,2022-04-13,R1,2.8,2.9,completed,0.0,61.0
M3,2022-04-13,R5,1.3,1.33,completed,2.0,26.42
M1,2022-04-14,R2,16.74,16.76,completed,0.0,924.06
M1,2022-04-14,R1,3.76,3.83,completed,1.5,177.09
M2,2022-04-14,R3,9.29,9.37,completed,0.0,372.35
M2,2022-04-14,R4,6.59,6.42,completed,1.5,297.39
M2,2022-04-14,R1,3.12,3.15,completed,1.5,130.13
M3,2022-04-14,R1,2.78,2.82,completed,0.0,60.6
M3,2022-04-14,R5,1.32,1.29,completed,2.0,26.8
M1,2022-04-15,R2,16.81,16.57,completed,0.0,927.93
M1,2022-04-15,R1,3.69,3.66,completed,1.5,173.78
M2,2022-04-15,R3,9.08,9.15,completed,0.0,364.0
M2,2022-04-15,R4,6.54,6.34,completed,1.5,294.88
M2,2022-04-15,R1,3.38,3.45,completed,1.5,141.12
M3,2022-04-15,R1,2.8,2.77,completed,0.0,61.06
M3,2022-04-15,R5,1.3,1.32,completed,2.0,26.37
M1,2022-04-16,R2,10.64,11.01,completed,0.0,587.4
M1,2022-04-16,R1,4.36,4.49,completed,1.5,205.3
M2,2022-04-16,R3,5.78,5.89,completed,0.0,231.89
M2,2022-04-16,R4,4.36,4.26,completed,1.5,196.83
M2,2022-04-16,R1,1.63,1.66,completed,1.5,68.02
M3,2022-04-16,R5,0.82,0.83,completed,0.0,16.68
M1,2022-04-17,R2,10.6,10.83,completed,0.0,585.31
M1,2022-04-17,R1,4.4,4.53,completed,1.5,207.08
M2,2022-04-17,R3,5.89,5.8,completed,0.0,236.03
M2,2022-04-17,R4,4.26,4.31,completed,1.5,192.3
M2,2022-04-17,R1,1.61,1.58,completed,1.5,67.16
M3,2022-04-17,R5,0.84,0.83,completed,0.0,17.05
M1,2022-04-18,R2,16.72,16.75,completed,0.0,923.1
M1,2022-04-18,R1,3.78,3.76,completed,1.5,177.9
M2,2022-04-18,R3,9.22,9.3,completed,0.0,369.86
M2,2022-04-18,R4,6.57,6.7,completed,1.5,296.25
M2,2022-04-18,R1,3.21,3.23,completed,1.5,133.77
M3,2022-04-18,R1,2.83,2.94,completed,0.0,61.72
M3,2022-04-18,R5,1.27,1.29,completed,2.0,25.76
M1,2022-04-19,R2,16.81,17.46,completed,0.0,927.89
M1,2022-04-19,R1,3.69,3.76,completed,1.5,173.82
M2,2022-04-19,R3,9.14,9.15,completed,0.0,366.59
M2,2022-04-19,R4,6.51,6.46,completed,1.5,293.58
M2,2022-04-19,R1,3.35,3.41,completed,1.5,139.64
M3,2022-04-19,R1,2.76,2.81,completed,0.0,60.27
M3,2022-04-19,R5,1.34,1.35,completed,2.0,27.11
M1,2022-04-20,R2,16.85,17.15,completed,0.0,930.29
M1,2022-04-20,R1,3.65,3.76,completed,1.5,171.77
M2,2022-04-20,R3,9.1,8.9,completed,0.0,364.76
M2,2022-04-20,R4,6.5,6.54,completed,1.5,293.36
M2,2022-04-20,R1,3.4,3.43,completed,1.5,141.74
M3,2022-04-20,R1,2.74,2.69,completed,0.0,59.64
M3,2022-04-20,R5,1.36,1.42,completed,2.0,27.69
M1,2022-04-21,R2,16.78,17.16,completed,0.0,926.18
M1,2022-04-21,R1,3.72,3.67,completed,1.5,175.27
M2,2022-04-21,R3,9.21,9.11,completed,0.0,369.49
M2,2022-04-21,R4,6.43,6.54,completed,1.5,289.8
M2,2022-04-21,R1,3.36,3.23,completed,1.5,140.11
M3,2022-04-21,R1,2.76,2.75,completed,0.0,60.08
M3,2022-04-21,R5,1.34,1.33,completed,2.0,27.29
M1,2022-04-22,R2,16.69,17.17,completed,0.0,921.42
M1,2022-04-22,R1,3.81,3.9,completed,1.5,179.34
M2,2022-04-22,R3,9.46,9.33,completed,0.0,379.35
M2,2022-04-22,R4,6.5,6.69,completed,1.5,293.36
M2,2022-04-22,R1,3.04,3.14,completed,1.5,126.57
M3,2022-04-22,R1,2.74,2.75,completed,0.0,59.65
M3,2022-04-22,R5,1.36,1.33,completed,2.0,27.69
M1,2022-04-23,R2,10.83,11.07,completed,0.0,598.08
M1,2022-04-23,R1,4.17,4.11,completed,1.5,196.18
M2,2022-04-23,R3,5.47,5.48,completed,0.0,219.41
M2,2022-04-23,R4,4.03,3.88,completed,1.5,181.73
M2,2022-04-23,R1,2.18,2.18,completed,1.5,90.87
M3,2022-04-23,R5,0.92,0.91,completed,0.0,18.67
M1,2022-04-24,R2,10.57,10.73,completed,0.0,583.42
M1,2022-04-24,R1,4.43,4.27,completed,1.5,208.69
M2,2022-04-24,R3,5.87,5.92,completed,0.0,235.22
M2,2022-04-24,R4,3.92,4.01,completed,1.5,176.9
M2,2022-04-24,R1,1.99,1.92,completed,1.5,83.11
M3,2022-04-24,R5,0.82,0.84,completed,0.0,16.62
M1,2022-04-25,R2,16.92,16.42,completed,0.0,933.83
M1,2022-04-25,R1,3.58,3.64,completed,1.5,168.75
M2,2022-04-25,R3,8.87,8.84,completed,0.0,355.64
M2,2022-04-25,R4,6.65,6.67,completed,1.5,299.75
M2,2022-04-25,R1,3.48,3.44,completed,1.5,145.32
M3,2022-04-25,R1,2.79,2.74,completed,0.0,60.88
M3,2022-04-25,R5,1.31,1.26,completed,2.0,26.54
M1,2022-04-26,R2,8.31,8.56,completed,0.0,458.94
M1,2022-04-26,R1,4.9,4.94,completed,1.5,230.6
M1,2022-04-26,R3,4.58,4.76,completed,2.5,203.34
M3,2022-04-26,R4,3.13,3.22,completed,0.0,72.59
M3,2022-04-26,R5,0.68,0.7,completed,2.0,13.83
M1,2022-04-27,R2,16.74,16.87,completed,0.0,924.09
M1,2022-04-27,R1,3.76,3.63,completed,1.5,177.06
M2,2022-04-27,R3,9.29,9.6,completed,0.0,372.45
M2,2022-04-27,R4,6.62,6.42,completed,1.5,298.77
M2,2022-04-27,R1,3.09,3.09,completed,1.5,128.74
M3,2022-04-27,R1,2.78,2.86,completed,0.0,60.61
M3,2022-04-27,R5,1.32,1.32,completed,2.0,26.79
M1,2022-04-28,R2,16.85,16.4,completed,0.0,930.03
M1,2022-04-28,R1,3.65,3.61,completed,1.5,171.99
M2,2022-04-28,R3,9.11,9.47,completed,0.0,365.44
M2,2022-04-28,R4,6.77,7.04,completed,1.5,305.11
M2,2022-04-28,R1,3.12,3.17,completed,1.5,130.17
M3,2022-04-28,R1,2.76,2.84,completed,0.0,60.09
M3,2022-04-28,R5,1.34,1.29,completed,2.0,27.28
M1,2022-04-29,R2,16.86,16.56,completed,0.0,930.59
M1,2022-04-29,R1,3.64,3.6,completed,1.5,171.52
M2,2022-04-29,R3,8.92,8.57,completed,0.0,357.69
M2,2022-04-29,R1,6.45,6.39,completed,1.5,269.0
M2,2022-04-29,R4,3.63,3.51,completed,1.5,163.67
M3,2022-04-29,R4,2.82,2.82,completed,0.0,65.39
M3,2022-04-29,R5,1.28,1.23,completed,2.0,26.01
M2,2022-04-30,R2,4.26,4.19,completed,0.0,200.02
M2,2022-04-30,R1,2.52,2.6,completed,1.5,105.14
M2,2022-04-30,R3,2.36,2.31,completed,2.5,94.76
M2,2022-04-30,R4,1.6,1.55,completed,1.5,72.38
M3,2022-04-30,R5,0.35,0.34,completed,0.0,7.02
M1,2022-05-01,R2,10.73,11.01,completed,0.0,592.29
M1,2022-05-01,R1,4.27,4.3,completed,1.5,201.12
M2,2022-05-01,R3,5.59,5.63,completed,0.0,224.31
M2,2022-05-01,R4,4.3,4.13,completed,1.5,194.03
M2,2022-05-01,R1,1.87,1.87,completed,1.5,78.02
M3,2022-05-01,R5,0.83,0.82,completed,0.0,16.91
M1,2022-05-02,R2,15.34,15.14,completed,0.0,847.01
M1,2022-05-02,R1,5.16,5.2,completed,1.5,242.83
M2,2022-05-02,R3,8.9,9.16,completed,0.0,356.72
M2,2022-05-02,R4,6.65,6.48,completed,1.5,299.9
M2,2022-05-02,R1,3.45,3.53,completed,1.5,144.06
M3,2022-05-02,R1,2.65,2.55,completed,0.0,57.71
M3,2022-05-02,R5,1.45,1.43,completed,2.0,29.49
M1,2022-05-03,R2,15.13,14.79,completed,0.0,834.94
M1,2022-05-03,R1,5.37,5.55,completed,1.5,253.12
M2,2022-05-03,R3,9.51,9.27,completed,0.0,381.41
M2,2022-05-03,R4,6.7,6.74,completed,1.5,301.95
M2,2022-05-03,R1,2.79,2.72,completed,1.5,116.48
M3,2022-05-03,R1,2.65,2.65,completed,0.0,57.82
M3,2022-05-03,R5,1.45,1.44,completed,2.0,29.39
M1,2022-05-04,R2,15.38,14.82,completed,0.0,849.15
M1,2022-05-04,R1,5.12,5.25,completed,1.5,241.0
M2,2022-05-04,R3,8.94,9.14,completed,0.0,358.33
M2,2022-05-04,R4,6.4,6.28,completed,1.5,288.51
M2,2022-05-04,R1,3.67,3.7,completed,1.5,152.92
M3,2022-05-04,R1,2.51,2.49,completed,0.0,54.81
M3,2022-05-04,R5,1.59,1.62,completed,2.0,32.19
M1,2022-05-05,R2,15.26,15.5,completed,0.0,842.6
M1,2022-05-05,R1,5.24,5.06,completed,1.5,246.59
M2,2022-05-05,R3,9.05,9.3,completed,0.0,362.92
M2,2022-05-05,R4,6.37,6.2,completed,1.5,287.21
M2,2022-05-05,R1,3.58,3.49,completed,1.5,149.35
M3,2022-05-05,R1,2.6,2.65,completed,0.0,56.67
M3,2022-05-05,R5,1.5,1.46,completed,2.0,30.46
M1,2022-05-06,R2,15.2,14.74,completed,0.0,839.15
M1,2022-05-06,R1,5.3,5.23,completed,1.5,249.54
M2,2022-05-06,R3,9.32,9.57,completed,0.0,373.77
M2,2022-05-06,R4,6.47,6.3,completed,1.5,291.65
M2,2022-05-06,R1,3.21,3.17,completed,1.5,133.95
M3,2022-05-06,R1,2.58,2.54,completed,0.0,56.3
M3,2022-05-06,R5,1.52,1.5,completed,2.0,30.81
M1,2022-05-07,R2,9.61,9.77,completed,0.0,530.25
M1,2022-05-07,R1,5.39,5.35,completed,1.5,254.06
M2,2022-05-07,R3,5.92,6.04,completed,0.0,237.25
M2,2022-05-07,R4,4.14,4.19,completed,1.5,186.67
M2,2022-05-07,R1,1.61,1.59,completed,1.5,67.12
M3,2022-05-07,R5,0.93,0.93,completed,0.0,18.98
M1,2022-05-08,R2,9.73,9.89,completed,0.0,537.1
M1,2022-05-08,R1,5.27,5.28,completed,1.5,248.22
M2,2022-05-08,R3,5.71,5.88,completed,0.0,228.93
M2,2022-05-08,R4,4.15,4.3,completed,1.5,187.31
M2,2022-05-08,R1,1.75,1.78,completed,1.5,72.9
M3,2022-05-08,R5,0.99,1.03,completed,0.0,20.09
M1,2022-05-09,R2,15.34,15.45,completed,0.0,846.54
M1,2022-05-09,R1,5.16,4.97,completed,1.5,243.23
M2,2022-05-09,R3,8.78,8.79,completed,0.0,352.2
M2,2022-05-09,R4,6.49,6.35,completed,1.5,292.88
M2,2022-05-09,R1,3.72,3.67,completed,1.5,155.25
M3,2022-05-09,R1,2.67,2.66,completed,0.0,58.11
M3,2022-05-09,R5,1.43,1.41,completed,2.0,29.12
M1,2022-05-10,R2,15.06,14.83,completed,0.0,831.4
M1,2022-05-10,R1,5.44,5.4,completed,1.5,256.15
M2,2022-05-10,R3,9.36,9.2,completed,0.0,375.32
M2,2022-05-10,R4,6.17,6.0,completed,1.5,278.18
M2,2022-05-10,R1,3.47,3.55,completed,1.5,144.8
M3,2022-05-10,R1,2.65,2.63,completed,0.0,57.88
M3,2022-05-10,R5,1.45,1.48,completed,2.0,29.33
M1,2022-05-11,R2,15.24,15.71,completed,0.0,841.26
M1,2022-05-11,R1,5.26,5.37,completed,1.5,247.73
M2,2022-05-11,R3,9.2,9.12,completed,0.0,368.93
M2,2022-05-11,R4,6.72,6.84,completed,1.5,303.09
M2,2022-05-11,R1,3.08,2.99,completed,1.5,128.41
M3,2022-05-11,R1,2.66,2.69,completed,0.0,57.94
M3,2022-05-11,R5,1.44,1.43,completed,2.0,29.27
M1,2022-05-12,R2,15.23,15.42,completed,0.0,840.62
M1,2022-05-12,R1,5.27,5.38,completed,1.5,248.28
M2,2022-05-12,R3,9.28,9.33,completed,0.0,372.32
M2,2022-05-12,R4,6.57,6.64,completed,1.5,296.08
M2,2022-05-12,R1,3.15,3.08,completed,1.5,131.36
M3,2022-05-12,R1,2.59,2.61,completed,0.0,56.52
M3,2022-05-12,R5,1.51,1.5,completed,2.0,30.6
M1,2022-05-13,R2,15.36,15.27,completed,0.0,847.68
M1,2022-05-13,R1,5.14,5.11,completed,1.5,242.26
M2,2022-05-13,R3,8.92,8.78,completed,0.0,357.62
M2,2022-05-13,R4,6.52,6.41,completed,1.5,293.84
M2,2022-05-13,R1,3.57,3.62,completed,1.5,148.72
M3,2022-05-13,R1,2.59,2.6,completed,0.0,56.38
M3,2022-05-13,R5,1.51,1.46,completed,2.0,30.73
M1,2022-05-14,R2,9.86,9.5,completed,0.0,544.15
M1,2022-05-14,R1,5.14,5.17,completed,1.5,242.2
M2,2022-05-14,R3,5.41,5.56,completed,0.0,216.98
M2,2022-05-14,R4,4.07,3.92,completed,1.5,183.63
M2,2022-05-14,R1,2.08,2.08,completed,1.5,86.85
M3,2022-05-14,R5,1.03,1.06,completed,0.0,21.0
M1,2022-05-15,R2,9.6,9.22,completed,0.0,530.19
M1,2022-05-15,R1,5.4,5.3,completed,1.5,254.11
M2,2022-05-15,R3,5.78,5.97,completed,0.0,231.7
M2,2022-05-15,R4,4.06,3.92,completed,1.5,183.13
M2,2022-05-15,R1,1.87,1.88,completed,1.5,77.91
M3,2022-05-15,R5,0.89,0.89,completed,0.0,18.13
M1,2022-05-16,R2,15.28,14.85,completed,0.0,843.38
M1,2022-05-16,R1,5.22,5.03,completed,1.5,245.93
M2,2022-05-16,R3,9.19,9.19,completed,0.0,368.55
M2,2022-05-16,R4,6.41,6.53,completed,1.5,289.03
M2,2022-05-16,R1,3.4,3.31,completed,1.5,141.81
M3,2022-05-16,R1,2.53,2.57,completed,0.0,55.18
M3,2022-05-16,R5,1.57,1.57,completed,2.0,31.85
M1,2022-05-17,R2,15.16,14.98,completed,0.0,836.64
M1,2022-05-17,R1,5.34,5.41,completed,1.5,251.68
M2,2022-05-17,R3,9.36,9.13,completed,0.0,375.37
M2,2022-05-17,R4,6.4,6.38,completed,1.5,288.62
M2,2022-05-17,R1,3.24,3.25,completed,1.5,135.08
M3,2022-05-17,R1,2.6,2.59,completed,0.0,56.72
M3,2022-05-17,R5,1.5,1.49,completed,2.0,30.41
M1,2022-05-18,R2,15.44,15.74,completed,0.0,852.27
M1,2022-05-18,R1,5.06,5.12,completed,1.5,238.34
M2,2022-05-18,R3,8.82,8.92,completed,0.0,353.64
M2,2022-05-18,R4,6.81,7.03,completed,1.5,307.25
M2,2022-05-18,R1,3.37,3.5,completed,1.5,140.46
M3,2022-05-18,R1,2.61,2.62,completed,0.0,56.88
M3,2022-05-18,R5,1.49,1.47,completed,2.0,30.26
M1,2022-05-19,R2,15.37,15.72,completed,0.0,848.7
M1,2022-05-19,R1,5.13,4.98,completed,1.5,241.39
M2,2022-05-19,R3,9.06,9.07,completed,0.0,363.19
M2,2022-05-19,R4,6.25,6.27,completed,1.5,282.06
M2,2022-05-19,R1,3.69,3.83,completed,1.5,153.82
M3,2022-05-19,R1,2.43,2.53,completed,0.0,53.01
M3,2022-05-19,R5,1.67,1.71,completed,2.0,33.87
M1,2022-05-20,R2,15.3,15.26,completed,0.0,844.41
M1,2022-05-20,R1,5.2,5.22,completed,1.5,245.04
M2,2022-05-20,R3,9.12,8.98,completed,0.0,365.53
M2,2022-05-20,R4,6.46,6.63,completed,1.5,291.25
M2,2022-05-20,R1,3.43,3.49,completed,1.5,142.9
M3,2022-05-20,R1,2.56,2.61,completed,0.0,55.71
M3,2022-05-20,R5,1.54,1.5,completed,2.0,31.35
M1,2022-05-21,R2,9.55,9.47,completed,0.0,527.14
M1,2022-05-21,R1,5.45,5.47,completed,1.5,256.71
M2,2022-05-21,R3,6.09,5.9,completed,0.0,244.11
M2,2022-05-21,R4,4.13,4.09,completed,1.5,186.48
M2,2022-05-21,R1,1.43,1.39,completed,1.5,59.81
M3,2022-05-21,R5,0.94,0.98,completed,0.0,19.15
M1,2022-05-22,R2,9.62,9.81,completed,0.0,531.08
M1,2022-05-22,R1,5.38,5.43,completed,1.5,253.35
M2,2022-05-22,R3,5.93,5.79,completed,0.0,237.86
M2,2022-05-22,R4,4.06,4.01,completed,1.5,183.15
M2,2022-05-22,R1,1.63,1.58,completed,1.5,67.84
M3,2022-05-22,R5,0.98,0.98,completed,0.0,19.91
M1,2022-05-23,R2,15.46,15.85,completed,0.0,853.17
M1,2022-05-23,R1,5.04,4.85,completed,1.5,237.57
M2,2022-05-23,R3,8.89,8.61,completed,0.0,356.41
M2,2022-05-23,R4,6.49,6.35,completed,1.5,292.72
M2,2022-05-23,R1,3.62,3.68,completed,1.5,151.01
M3,2022-05-23,R1,2.47,2.55,completed,0.0,53.89
M3,2022-05-23,R5,1.63,1.66,completed,2.0,33.05
M1,2022-05-24,R2,15.25,15.28,completed,0.0,841.89
M1,2022-05-24,R1,5.25,5.08,completed,1.5,247.2
