date,flour_type,required_tons
2021-11-27,Brown,21.770000000000003
2021-11-27,Patent,35.15
2021-11-27,Superior,92.86
2021-11-27,Superior Brown,6.87
2021-11-28,Bakery,76.62
2021-11-28,Brown,25.490000000000002
2021-11-28,Patent,39.33
2021-11-28,Superior,99.79
2021-11-28,Superior Brown,8.66
2021-11-29,Bakery,72.53
2021-11-29,Brown,28.83
2021-11-29,Patent,46.39
2021-11-29,Superior,98.28999999999999
2021-11-29,Superior Brown,10.08
2021-11-30,Bakery,80.05
2021-11-30,Brown,26.020000000000003
2021-11-30,Patent,47.17
2021-11-30,Superior,108.50999999999999
2021-11-30,Superior Brown,9.56
2021-12-01,Bakery,72.91
2021-12-01,Brown,29.94
2021-12-01,Patent,37.730000000000004
2021-12-01,Superior,100.66
2021-12-01,Superior Brown,9.95
2021-12-02,Bakery,73.61999999999999
2021-12-02,Brown,25.0
2021-12-02,Patent,46.4
2021-12-02,Superior,101.64
2021-12-02,Superior Brown,10.4
2021-12-03,Bakery,73.87
2021-12-03,Brown,20.759999999999998
2021-12-03,Patent,39.78
2021-12-03,Superior,80.14999999999999
2021-12-03,Superior Brown,8.62
2021-12-04,Bakery,66.69
2021-12-04,Brown,21.799999999999997
2021-12-04,Patent,44.87
2021-12-04,Superior,88.82000000000001
2021-12-04,Superior Brown,9.01
2021-12-05,Bakery,77.06
2021-12-05,Brown,24.1
2021-12-05,Patent,41.879999999999995
2021-12-05,Superior,97.0
2021-12-05,Superior Brown,9.16
2021-12-06,Bakery,73.78999999999999
2021-12-06,Brown,26.53
2021-12-06,Patent,41.480000000000004
2021-12-06,Superior,102.58
2021-12-06,Superior Brown,10.67
2021-12-07,Bakery,73.03999999999999
2021-12-07,Brown,28.33
2021-12-07,Patent,50.47
2021-12-07,Superior,109.61
2021-12-07,Superior Brown,8.11
2021-12-08,Bakery,77.41
2021-12-08,Brown,25.65
2021-12-08,Patent,45.85
2021-12-08,Superior,104.33
2021-12-08,Superior Brown,8.97
2021-12-09,Bakery,74.03
2021-12-09,Brown,27.490000000000002
2021-12-09,Patent,48.56
2021-12-09,Superior,96.52
2021-12-09,Superior Brown,8.76
2021-12-10,Bakery,70.57
2021-12-10,Brown,23.72
2021-12-10,Patent,44.0
2021-12-10,Superior,91.13
2021-12-10,Superior Brown,7.65
2021-12-11,Bakery,66.34
2021-12-11,Brown,19.54
2021-12-11,Patent,40.46
2021-12-11,Superior,91.79
2021-12-11,Superior Brown,9.99
2021-12-12,Bakery,88.83
2021-12-12,Brown,27.04
2021-12-12,Patent,46.81
2021-12-12,Superior,105.04
2021-12-12,Superior Brown,11.24
2021-12-13,Bakery,78.64
2021-12-13,Brown,26.189999999999998
2021-12-13,Patent,40.65
2021-12-13,Superior,93.18
2021-12-13,Superior Brown,10.47
2021-12-14,Bakery,88.53
2021-12-14,Brown,32.27
2021-12-14,Patent,44.32
2021-12-14,Superior,102.22
2021-12-14,Superior Brown,10.44
2021-12-15,Bakery,85.91
2021-12-15,Brown,24.84
2021-12-15,Patent,45.769999999999996
2021-12-15,Superior,104.34
2021-12-15,Superior Brown,10.87
2021-12-16,Bakery,82.55
2021-12-16,Brown,26.15
2021-12-16,Patent,51.989999999999995
2021-12-16,Superior,106.69999999999999
2021-12-16,Superior Brown,10.05
2021-12-17,Bakery,67.23
2021-12-17,Brown,22.28
2021-12-17,Patent,41.269999999999996
2021-12-17,Superior,86.58
2021-12-17,Superior Brown,7.28
2021-12-18,Bakery,75.86
2021-12-18,Brown,23.83
2021-12-18,Patent,41.29
2021-12-18,Superior,90.65
2021-12-18,Superior Brown,7.95
2021-12-19,Bakery,78.62
2021-12-19,Brown,27.619999999999997
2021-12-19,Patent,39.82
2021-12-19,Superior,109.36
2021-12-19,Superior Brown,9.68
2021-12-20,Bakery,82.36
2021-12-20,Brown,29.770000000000003
2021-12-20,Patent,48.11
2021-12-20,Superior,106.0
2021-12-20,Superior Brown,11.53
2021-12-21,Bakery,78.72
2021-12-21,Brown,29.66
2021-12-21,Patent,48.790000000000006
2021-12-21,Superior,102.35000000000001
2021-12-21,Superior Brown,11.71
2021-12-22,Bakery,82.06
2021-12-22,Brown,27.57
2021-12-22,Patent,48.03
2021-12-22,Superior,112.58000000000001
2021-12-22,Superior Brown,9.63
2021-12-23,Bakery,78.0
2021-12-23,Brown,30.18
2021-12-23,Patent,57.31
2021-12-23,Superior,113.99
2021-12-23,Superior Brown,10.2
2021-12-24,Bakery,73.14
2021-12-24,Brown,25.96
2021-12-24,Patent,43.92
2021-12-24,Superior,84.5
2021-12-24,Superior Brown,9.29
2021-12-25,Bakery,68.76
2021-12-25,Brown,23.72
2021-12-25,Patent,41.91
2021-12-25,Superior,96.64
2021-12-25,Superior Brown,10.2
2021-12-26,Bakery,85.72
2021-12-26,Brown,27.5
2021-12-26,Patent,46.18
2021-12-26,Superior,101.3
2021-12-26,Superior Brown,10.49
2021-12-27,Bakery,83.79
2021-12-27,Brown,29.41
2021-12-27,Patent,41.0
2021-12-27,Superior,108.92999999999999
2021-12-27,Superior Brown,12.83
2021-12-28,Bakery,81.52000000000001
2021-12-28,Brown,28.68
2021-12-28,Patent,45.21
2021-12-28,Superior,112.49
2021-12-28,Superior Brown,10.63
2021-12-29,Bakery,83.36
2021-12-29,Brown,31.07
2021-12-29,Patent,49.099999999999994
2021-12-29,Superior,101.74
2021-12-29,Superior Brown,9.43
2021-12-30,Bakery,78.29
2021-12-30,Brown,28.659999999999997
2021-12-30,Patent,48.34
2021-12-30,Superior,101.65
2021-12-30,Superior Brown,10.5
2021-12-31,Bakery,72.88
2021-12-31,Brown,24.490000000000002
2021-12-31,Patent,43.480000000000004
2021-12-31,Superior,93.98
2021-12-31,Superior Brown,8.92
2022-01-01,Bakery,75.04
2022-01-01,Brown,24.77
2022-01-01,Patent,38.46
2022-01-01,Superior,86.84
2022-01-01,Superior Brown,7.79
2022-01-02,Bakery,90.72
2022-01-02,Brown,33.43
2022-01-02,Patent,47.33
2022-01-02,Superior,109.75
2022-01-02,Superior Brown,9.99
2022-01-03,Bakery,82.78
2022-01-03,Brown,30.08
2022-01-03,Patent,51.42
2022-01-03,Superior,104.33
2022-01-03,Superior Brown,10.28
2022-01-04,Bakery,83.96
2022-01-04,Brown,27.64
2022-01-04,Patent,50.15
2022-01-04,Superior,110.25
2022-01-04,Superior Brown,8.81
2022-01-05,Bakery,86.66
2022-01-05,Brown,26.46
2022-01-05,Patent,41.58
2022-01-05,Superior,119.33000000000001
2022-01-05,Superior Brown,10.06
2022-01-06,Bakery,89.49
2022-01-06,Brown,27.98
2022-01-06,Patent,51.72
2022-01-06,Superior,110.72
2022-01-06,Superior Brown,10.48
2022-01-07,Bakery,77.98
2022-01-07,Brown,24.85
2022-01-07,Patent,38.67
2022-01-07,Superior,92.49
2022-01-07,Superior Brown,8.53
2022-01-08,Bakery,72.27
2022-01-08,Brown,25.4
2022-01-08,Patent,41.7
2022-01-08,Superior,96.8
2022-01-08,Superior Brown,9.96
2022-01-09,Bakery,89.63
2022-01-09,Brown,31.43
2022-01-09,Patent,49.94
2022-01-09,Superior,117.47
2022-01-09,Superior Brown,11.61
2022-01-10,Bakery,93.76
2022-01-10,Brown,29.98
2022-01-10,Patent,49.959999999999994
2022-01-10,Superior,116.65
2022-01-10,Superior Brown,13.07
2022-01-11,Bakery,83.93
2022-01-11,Brown,28.4
2022-01-11,Patent,46.59
2022-01-11,Superior,114.22
2022-01-11,Superior Brown,10.7
2022-01-12,Bakery,90.32000000000001
2022-01-12,Brown,28.09
2022-01-12,Patent,48.16
2022-01-12,Superior,100.01
2022-01-12,Superior Brown,12.19
2022-01-13,Bakery,82.87
2022-01-13,Brown,31.400000000000002
2022-01-13,Patent,49.63
2022-01-13,Superior,116.97
2022-01-13,Superior Brown,11.15
2022-01-14,Bakery,78.04
2022-01-14,Brown,23.34
2022-01-14,Patent,49.22
2022-01-14,Superior,102.27
2022-01-14,Superior Brown,10.15
2022-01-15,Bakery,74.69
2022-01-15,Brown,24.91
2022-01-15,Patent,41.480000000000004
2022-01-15,Superior,96.49000000000001
2022-01-15,Superior Brown,9.55
2022-01-16,Bakery,92.69
2022-01-16,Brown,31.23
2022-01-16,Patent,51.25
2022-01-16,Superior,121.24
2022-01-16,Superior Brown,13.44
2022-01-17,Bakery,85.86
2022-01-17,Brown,31.72
2022-01-17,Patent,53.019999999999996
2022-01-17,Superior,119.66
2022-01-17,Superior Brown,10.71
2022-01-18,Bakery,97.49
2022-01-18,Brown,29.4
2022-01-18,Patent,47.97
2022-01-18,Superior,111.66
2022-01-18,Superior Brown,11.73
2022-01-19,Bakery,94.38
2022-01-19,Brown,29.270000000000003
2022-01-19,Patent,54.760000000000005
2022-01-19,Superior,119.92999999999999
2022-01-19,Superior Brown,10.66
2022-01-20,Bakery,88.95
2022-01-20,Brown,31.72
2022-01-20,Patent,55.120000000000005
2022-01-20,Superior,113.39
2022-01-20,Superior Brown,10.81
2022-01-21,Bakery,78.0
2022-01-21,Brown,27.05
2022-01-21,Patent,39.09
2022-01-21,Superior,97.69
2022-01-21,Superior Brown,9.83
2022-01-22,Bakery,74.74000000000001
2022-01-22,Brown,24.6
2022-01-22,Patent,41.11
2022-01-22,Superior,104.72
2022-01-22,Superior Brown,9.12
2022-01-23,Bakery,91.96000000000001
2022-01-23,Brown,32.97
2022-01-23,Patent,56.62
2022-01-23,Superior,122.45
2022-01-23,Superior Brown,11.29
2022-01-24,Bakery,85.14
2022-01-24,Brown,33.72
2022-01-24,Patent,54.61
2022-01-24,Superior,128.63
2022-01-24,Superior Brown,13.19
2022-01-25,Bakery,89.19
2022-01-25,Brown,30.22
2022-01-25,Patent,55.150000000000006
2022-01-25,Superior,105.47999999999999
2022-01-25,Superior Brown,10.31
2022-01-26,Bakery,82.75999999999999
2022-01-26,Brown,32.61
2022-01-26,Patent,49.84
2022-01-26,Superior,112.04
2022-01-26,Superior Brown,12.46
2022-01-27,Bakery,88.82
2022-01-27,Brown,28.71
2022-01-27,Patent,55.21
2022-01-27,Superior,123.68
2022-01-27,Superior Brown,12.97
2022-01-28,Bakery,73.45
2022-01-28,Brown,24.16
2022-01-28,Patent,42.91
2022-01-28,Superior,102.8
2022-01-28,Superior Brown,9.14
2022-01-29,Bakery,85.24
2022-01-29,Brown,28.64
2022-01-29,Patent,51.400000000000006
2022-01-29,Superior,101.55
2022-01-29,Superior Brown,10.89
2022-01-30,Bakery,78.13
2022-01-30,Brown,30.560000000000002
2022-01-30,Patent,55.24
2022-01-30,Superior,106.49000000000001
2022-01-30,Superior Brown,10.84
2022-01-31,Bakery,83.44
2022-01-31,Brown,26.33
2022-01-31,Patent,48.010000000000005
2022-01-31,Superior,117.84
2022-01-31,Superior Brown,13.48
2022-02-01,Bakery,100.23
2022-02-01,Brown,28.11
2022-02-01,Patent,50.8
2022-02-01,Superior,122.93
2022-02-01,Superior Brown,11.48
2022-02-02,Bakery,93.31
2022-02-02,Brown,31.580000000000002
2022-02-02,Patent,54.58
2022-02-02,Superior,120.14999999999999
2022-02-02,Superior Brown,11.35
2022-02-03,Bakery,98.0
2022-02-03,Brown,29.240000000000002
2022-02-03,Patent,54.86
2022-02-03,Superior,110.56
2022-02-03,Superior Brown,10.1
2022-02-04,Bakery,85.87
2022-02-04,Brown,31.59
2022-02-04,Patent,47.24
2022-02-04,Superior,98.87
2022-02-04,Superior Brown,9.45
2022-02-05,Bakery,77.25999999999999
2022-02-05,Brown,28.54
2022-02-05,Patent,43.86
2022-02-05,Superior,92.88
2022-02-05,Superior Brown,10.14
2022-02-06,Bakery,96.33
2022-02-06,Brown,34.28
2022-02-06,Patent,63.5
2022-02-06,Superior,125.17
2022-02-06,Superior Brown,13.19
2022-02-07,Bakery,91.74
2022-02-07,Brown,33.12
2022-02-07,Patent,48.230000000000004
2022-02-07,Superior,117.81
2022-02-07,Superior Brown,12.37
2022-02-08,Bakery,96.75
2022-02-08,Brown,28.07
2022-02-08,Patent,42.99
2022-02-08,Superior,111.7
2022-02-08,Superior Brown,12.83
2022-02-09,Bakery,88.66
2022-02-09,Brown,31.2
2022-02-09,Patent,53.58
2022-02-09,Superior,116.22
2022-02-09,Superior Brown,10.9
2022-02-10,Bakery,92.97
2022-02-10,Brown,30.44
2022-02-10,Patent,47.81
2022-02-10,Superior,121.27
2022-02-10,Superior Brown,12.1
2022-02-11,Bakery,82.88000000000001
2022-02-11,Brown,26.86
2022-02-11,Patent,43.870000000000005
2022-02-11,Superior,107.1
2022-02-11,Superior Brown,10.49
2022-02-12,Bakery,76.92
2022-02-12,Brown,24.240000000000002
2022-02-12,Patent,44.959999999999994
2022-02-12,Superior,104.91
2022-02-12,Superior Brown,9.22
2022-02-13,Bakery,94.59
2022-02-13,Brown,32.63
2022-02-13,Patent,44.86
2022-02-13,Superior,128.39000000000001
2022-02-13,Superior Brown,11.55
2022-02-14,Bakery,98.58
2022-02-14,Brown,32.17
2022-02-14,Patent,58.3
2022-02-14,Superior,117.04
2022-02-14,Superior Brown,10.9
2022-02-15,Bakery,101.12
2022-02-15,Brown,33.12
2022-02-15,Patent,51.730000000000004
2022-02-15,Superior,120.64
2022-02-15,Superior Brown,12.19
2022-02-16,Bakery,96.02
2022-02-16,Brown,29.9
2022-02-16,Patent,55.61
2022-02-16,Superior,116.85000000000001
2022-02-16,Superior Brown,13.53
2022-02-17,Bakery,95.23
2022-02-17,Brown,31.14
2022-02-17,Patent,59.650000000000006
2022-02-17,Superior,122.7
2022-02-17,Superior Brown,12.83
2022-02-18,Bakery,75.86
2022-02-18,Brown,27.86
2022-02-18,Patent,46.93000000000001
2022-02-18,Superior,111.7
2022-02-18,Superior Brown,10.67
2022-02-19,Bakery,85.95
2022-02-19,Brown,26.29
2022-02-19,Patent,49.519999999999996
2022-02-19,Superior,105.58000000000001
2022-02-19,Superior Brown,11.46
2022-02-20,Bakery,94.15
2022-02-20,Brown,33.519999999999996
2022-02-20,Patent,55.29
2022-02-20,Superior,121.16999999999999
2022-02-20,Superior Brown,10.95
2022-02-21,Bakery,94.74
2022-02-21,Brown,32.660000000000004
2022-02-21,Patent,51.879999999999995
2022-02-21,Superior,122.38
2022-02-21,Superior Brown,10.57
2022-02-22,Bakery,88.41
2022-02-22,Brown,27.62
2022-02-22,Patent,52.7
2022-02-22,Superior,127.89999999999999
2022-02-22,Superior Brown,14.14
2022-02-23,Bakery,104.23
2022-02-23,Brown,33.46
2022-02-23,Patent,54.03
2022-02-23,Superior,121.89
2022-02-23,Superior Brown,13.18
2022-02-24,Bakery,98.6
2022-02-24,Brown,31.099999999999998
2022-02-24,Patent,60.44
2022-02-24,Superior,128.28
2022-02-24,Superior Brown,10.73
2022-02-25,Bakery,83.39
2022-02-25,Brown,27.060000000000002
2022-02-25,Patent,49.0
2022-02-25,Superior,100.62
2022-02-25,Superior Brown,10.44
2022-02-26,Bakery,83.12
2022-02-26,Brown,27.05
2022-02-26,Patent,40.379999999999995
2022-02-26,Superior,100.96
2022-02-26,Superior Brown,9.37
2022-02-27,Bakery,93.77
2022-02-27,Brown,35.099999999999994
2022-02-27,Patent,51.34
2022-02-27,Superior,128.47
2022-02-27,Superior Brown,13.08
2022-02-28,Bakery,88.59
2022-02-28,Brown,31.310000000000002
2022-02-28,Patent,51.129999999999995
2022-02-28,Superior,127.03
2022-02-28,Superior Brown,11.57
2022-03-01,Bakery,91.49000000000001
2022-03-01,Brown,30.39
2022-03-01,Patent,46.04
2022-03-01,Superior,122.5
2022-03-01,Superior Brown,13.5
2022-03-02,Bakery,97.76
2022-03-02,Brown,35.11
2022-03-02,Patent,57.09
2022-03-02,Superior,113.03
2022-03-02,Superior Brown,11.43
2022-03-03,Bakery,99.28999999999999
2022-03-03,Brown,34.84
2022-03-03,Patent,57.71
2022-03-03,Superior,121.84
2022-03-03,Superior Brown,12.43
2022-03-04,Bakery,85.16
2022-03-04,Brown,28.349999999999998
2022-03-04,Patent,42.74
2022-03-04,Superior,110.07
2022-03-04,Superior Brown,8.66
2022-03-05,Bakery,83.52000000000001
2022-03-05,Brown,26.72
2022-03-05,Patent,42.05
2022-03-05,Superior,102.1
2022-03-05,Superior Brown,10.01
2022-03-06,Bakery,95.53999999999999
2022-03-06,Brown,36.47
2022-03-06,Patent,54.56
2022-03-06,Superior,119.43
2022-03-06,Superior Brown,10.75
2022-03-07,Bakery,102.10000000000001
2022-03-07,Brown,26.509999999999998
2022-03-07,Patent,62.93
2022-03-07,Superior,133.99
2022-03-07,Superior Brown,12.39
2022-03-08,Bakery,94.16000000000001
2022-03-08,Brown,32.160000000000004
2022-03-08,Patent,56.81
2022-03-08,Superior,124.87
2022-03-08,Superior Brown,12.16
2022-03-09,Bakery,95.25
2022-03-09,Brown,31.65
2022-03-09,Patent,58.92
2022-03-09,Superior,116.16
2022-03-09,Superior Brown,10.43
2022-03-10,Bakery,99.1
2022-03-10,Brown,29.810000000000002
2022-03-10,Patent,54.120000000000005
2022-03-10,Superior,128.29
2022-03-10,Superior Brown,12.48
2022-03-11,Bakery,76.81
2022-03-11,Brown,29.240000000000002
2022-03-11,Patent,47.45
2022-03-11,Superior,104.27
2022-03-11,Superior Brown,9.73
2022-03-12,Bakery,80.52
2022-03-12,Brown,33.03
2022-03-12,Patent,49.870000000000005
2022-03-12,Superior,91.86
2022-03-12,Superior Brown,11.24
2022-03-13,Bakery,101.47
2022-03-13,Brown,29.84
2022-03-13,Patent,68.23
2022-03-13,Superior,126.9
2022-03-13,Superior Brown,13.0
2022-03-14,Bakery,102.62
2022-03-14,Brown,32.71
2022-03-14,Patent,52.8
2022-03-14,Superior,123.86
2022-03-14,Superior Brown,12.31
2022-03-15,Bakery,94.22
2022-03-15,Brown,32.42
2022-03-15,Patent,51.120000000000005
2022-03-15,Superior,125.97999999999999
2022-03-15,Superior Brown,12.16
2022-03-16,Bakery,99.46
2022-03-16,Brown,32.46
2022-03-16,Patent,60.4
2022-03-16,Superior,122.78
2022-03-16,Superior Brown,13.02
2022-03-17,Bakery,94.25
2022-03-17,Brown,31.7
2022-03-17,Patent,53.42
2022-03-17,Superior,131.91
2022-03-17,Superior Brown,9.67
2022-03-18,Bakery,87.66
2022-03-18,Brown,29.43
2022-03-18,Patent,50.010000000000005
2022-03-18,Superior,107.63
2022-03-18,Superior Brown,11.66
2022-03-19,Bakery,82.83
2022-03-19,Brown,27.17
2022-03-19,Patent,45.620000000000005
2022-03-19,Superior,104.39
2022-03-19,Superior Brown,9.82
2022-03-20,Bakery,92.85
2022-03-20,Brown,33.480000000000004
2022-03-20,Patent,57.2
2022-03-20,Superior,138.55
2022-03-20,Superior Brown,12.02
2022-03-21,Bakery,103.48
2022-03-21,Brown,34.3
2022-03-21,Patent,45.09
2022-03-21,Superior,116.01
2022-03-21,Superior Brown,14.91
2022-03-22,Bakery,96.03999999999999
2022-03-22,Brown,32.59
2022-03-22,Patent,51.99
2022-03-22,Superior,130.0
2022-03-22,Superior Brown,14.39
2022-03-23,Bakery,98.17
2022-03-23,Brown,30.659999999999997
2022-03-23,Patent,56.980000000000004
2022-03-23,Superior,120.59
2022-03-23,Superior Brown,10.99
2022-03-24,Bakery,96.28
2022-03-24,Brown,34.89
2022-03-24,Patent,61.730000000000004
2022-03-24,Superior,125.42
2022-03-24,Superior Brown,11.14
2022-03-25,Bakery,75.62
2022-03-25,Brown,26.97
2022-03-25,Patent,49.269999999999996
2022-03-25,Superior,111.17999999999999
2022-03-25,Superior Brown,10.8
2022-03-26,Bakery,83.3
2022-03-26,Brown,27.770000000000003
2022-03-26,Patent,39.379999999999995
2022-03-26,Superior,107.56
2022-03-26,Superior Brown,7.16
2022-03-27,Bakery,99.49
2022-03-27,Brown,34.36
2022-03-27,Patent,54.24
2022-03-27,Superior,124.14
2022-03-27,Superior Brown,14.76
2022-03-28,Bakery,101.11
2022-03-28,Brown,35.81
2022-03-28,Patent,63.66
2022-03-28,Superior,126.72
2022-03-28,Superior Brown,13.51
2022-03-29,Bakery,104.03
2022-03-29,Brown,36.69
2022-03-29,Patent,55.23
2022-03-29,Superior,116.93
2022-03-29,Superior Brown,9.94
2022-03-30,Bakery,97.27
2022-03-30,Brown,33.41
2022-03-30,Patent,55.94
2022-03-30,Superior,125.81
2022-03-30,Superior Brown,11.37
2022-03-31,Bakery,96.29
2022-03-31,Brown,33.92
2022-03-31,Patent,63.68
2022-03-31,Superior,122.63000000000001
2022-03-31,Superior Brown,12.5
2022-04-01,Bakery,85.08
2022-04-01,Brown,25.240000000000002
2022-04-01,Patent,43.63
2022-04-01,Superior,106.28999999999999
2022-04-01,Superior Brown,10.11
2022-04-02,Bakery,233.79000000000002
2022-04-02,Brown,62.93
2022-04-02,Patent,118.83
2022-04-02,Superior,281.44
2022-04-02,Superior Brown,22.55
2022-04-03,Bakery,249.35
2022-04-03,Brown,82.03
2022-04-03,Patent,145.48000000000002
2022-04-03,Superior,336.58
2022-04-03,Superior Brown,30.99
2022-04-04,Bakery,242.66
2022-04-04,Brown,75.21000000000001
2022-04-04,Patent,140.79
2022-04-04,Superior,332.21
2022-04-04,Superior Brown,27.47
2022-04-05,Bakery,238.84
2022-04-05,Brown,81.24000000000001
2022-04-05,Patent,133.97
2022-04-05,Superior,325.57
2022-04-05,Superior Brown,33.64
2022-04-06,Bakery,227.34
2022-04-06,Brown,89.61
2022-04-06,Patent,144.47
2022-04-06,Superior,305.83
2022-04-06,Superior Brown,33.46
2022-04-07,Bakery,244.04000000000002
2022-04-07,Brown,94.69999999999999
2022-04-07,Patent,143.55
2022-04-07,Superior,318.17
2022-04-07,Superior Brown,31.03
2022-04-08,Bakery,200.85000000000002
2022-04-08,Brown,80.43
2022-04-08,Patent,127.19
2022-04-08,Superior,272.35
2022-04-08,Superior Brown,26.58
2022-04-09,Bakery,223.32
2022-04-09,Brown,69.56
2022-04-09,Patent,128.61
2022-04-09,Superior,267.73
2022-04-09,Superior Brown,22.8
2022-04-10,Bakery,249.7
2022-04-10,Brown,85.12
2022-04-10,Patent,122.28
2022-04-10,Superior,316.04
2022-04-10,Superior Brown,32.57
2022-04-11,Bakery,236.29
2022-04-11,Brown,92.55000000000001
2022-04-11,Patent,145.24
2022-04-11,Superior,329.56
2022-04-11,Superior Brown,30.77
2022-04-12,Bakery,242.78
2022-04-12,Brown,85.57
2022-04-12,Patent,123.1
2022-04-12,Superior,336.36
2022-04-12,Superior Brown,31.71
2022-04-13,Bakery,231.4
2022-04-13,Brown,77.32
2022-04-13,Patent,139.64
2022-04-13,Superior,296.79
2022-04-13,Superior Brown,30.63
2022-04-14,Bakery,240.75
2022-04-14,Brown,75.43
2022-04-14,Patent,118.86
2022-04-14,Superior,315.62
2022-04-14,Superior Brown,23.71
2022-04-15,Bakery,212.8
2022-04-15,Brown,66.08
2022-04-15,Patent,110.45
2022-04-15,Superior,272.57
2022-04-15,Superior Brown,31.21
2022-04-16,Bakery,188.94
2022-04-16,Brown,72.65
2022-04-16,Patent,115.36
2022-04-16,Superior,280.71999999999997
2022-04-16,Superior Brown,29.68
2022-04-17,Bakery,236.47
2022-04-17,Brown,84.65
2022-04-17,Patent,135.07999999999998
2022-04-17,Superior,297.28
2022-04-17,Superior Brown,27.53
2022-04-18,Bakery,248.01
2022-04-18,Brown,81.25999999999999
2022-04-18,Patent,137.13
2022-04-18,Superior,292.35
2022-04-18,Superior Brown,34.95
2022-04-19,Bakery,234.42
2022-04-19,Brown,67.84
2022-04-19,Patent,147.48000000000002
2022-04-19,Superior,330.15999999999997
2022-04-19,Superior Brown,35.39
2022-04-20,Bakery,257.49
2022-04-20,Brown,80.94
2022-04-20,Patent,149.98
2022-04-20,Superior,310.44
2022-04-20,Superior Brown,34.39
2022-04-21,Bakery,254.43
2022-04-21,Brown,83.19999999999999
2022-04-21,Patent,140.14999999999998
2022-04-21,Superior,337.95
2022-04-21,Superior Brown,29.63
2022-04-22,Bakery,222.04999999999998
2022-04-22,Brown,74.66
2022-04-22,Patent,114.26
2022-04-22,Superior,263.27
2022-04-22,Superior Brown,31.66
2022-04-23,Bakery,198.25
2022-04-23,Brown,77.06
2022-04-23,Patent,113.41999999999999
2022-04-23,Superior,258.06
2022-04-23,Superior Brown,24.0
2022-04-24,Bakery,230.17000000000002
2022-04-24,Brown,81.49
2022-04-24,Patent,157.48000000000002
2022-04-24,Superior,319.58000000000004
2022-04-24,Superior Brown,30.24
2022-04-25,Bakery,253.68
2022-04-25,Brown,83.22
2022-04-25,Patent,147.16
2022-04-25,Superior,301.65
2022-04-25,Superior Brown,28.73
2022-04-26,Bakery,261.71000000000004
2022-04-26,Brown,67.25
2022-04-26,Patent,139.31
2022-04-26,Superior,312.56
2022-04-26,Superior Brown,30.36
2022-04-27,Bakery,246.81
2022-04-27,Brown,78.9
2022-04-27,Patent,154.59
2022-04-27,Superior,348.52
2022-04-27,Superior Brown,30.48
2022-04-28,Bakery,225.51999999999998
2022-04-28,Brown,76.9
2022-04-28,Patent,140.6
2022-04-28,Superior,301.52
2022-04-28,Superior Brown,28.48
2022-04-29,Bakery,205.0
2022-04-29,Brown,65.15
2022-04-29,Patent,110.19999999999999
2022-04-29,Superior,264.67
2022-04-29,Superior Brown,25.45
2022-04-30,Bakery,210.71
2022-04-30,Brown,72.23
2022-04-30,Patent,115.86000000000001
2022-04-30,Superior,255.89
