kpi_name,period,value,delta,driver,status,scenario_id
available_mill_hours,2022-08-01 00:00:00,1834.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2022-08-01 00:00:00,632.4,0.0,Capacity balance,positive,base
avg_changeovers,2022-08-01 00:00:00,115.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2022-08-01 00:00:00,1385.3863,0.0,Raw material,neutral,base
waste_impact_pct,2022-08-01 00:00:00,2.28,0.0,Waste,positive,base
mill_utilization_pct,2022-08-01 00:00:00,65.518,0.0,Utilization,positive,base
overload_hours,2022-08-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2022-08-01 00:00:00,199.0,0.0,Scheduling,neutral,base
avg_run_length_days,2022-08-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2022-08-01 00:00:00,32.8,0.0,Risk model,positive,base
total_wheat_requirement_tons,2022-08-01 00:00:00,59926.18,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2022-08-01 00:00:00,1380.1428,0.0,Market,neutral,base
import_dependency_pct,2022-08-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2022-08-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2022-08-01 00:00:00,0.055,0.0,Quality,neutral,base
waste_rate_vs_target,2022-08-01 00:00:00,-0.22,0.0,Gap to target,positive,base
energy_per_ton,2022-08-01 00:00:00,70.1044,0.0,Efficiency,neutral,base
water_per_ton,2022-08-01 00:00:00,0.8044,0.0,Conservation,neutral,base
vision_2030_compliance,2022-08-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2022-09-01 00:00:00,56348.72,-5.9699,SKU forecast,negative,base
recipe_time_utilization_pct,2022-09-01 00:00:00,65.846,0.328,Time constraint,positive,base
capacity_violations_count,2022-09-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2022-09-01 00:00:00,1372.6631,-7.4797,Wheat price,negative,base
waste_rate_pct,2022-09-01 00:00:00,1.8757,-0.4043,Recipe mix,positive,base
vision_2030_index,2022-09-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2022-09-01 00:00:00,3392598.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2022-09-01 00:00:00,56348.72,0.0,Flour demand,neutral,base
total_recipe_hours,2022-09-01 00:00:00,1433.4,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2022-09-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2022-09-01 00:00:00,0.9233,0.0,Calendar,neutral,base
planned_recipe_hours,2022-09-01 00:00:00,1179.96,0.0,Schedule,neutral,base
available_mill_hours,2022-09-01 00:00:00,1792.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2022-09-01 00:00:00,612.04,0.0,Capacity balance,positive,base
avg_changeovers,2022-09-01 00:00:00,112.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2022-09-01 00:00:00,1385.297,0.0,Raw material,neutral,base
waste_impact_pct,2022-09-01 00:00:00,1.8757,0.0,Waste,positive,base
mill_utilization_pct,2022-09-01 00:00:00,65.846,0.0,Utilization,positive,base
overload_hours,2022-09-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2022-09-01 00:00:00,194.0,0.0,Scheduling,neutral,base
avg_run_length_days,2022-09-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2022-09-01 00:00:00,32.9,0.0,Risk model,positive,base
total_wheat_requirement_tons,2022-09-01 00:00:00,56348.67,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2022-09-01 00:00:00,1372.6631,0.0,Market,neutral,base
import_dependency_pct,2022-09-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2022-09-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2022-09-01 00:00:00,0.088,0.0,Quality,neutral,base
waste_rate_vs_target,2022-09-01 00:00:00,-0.62,0.0,Gap to target,positive,base
energy_per_ton,2022-09-01 00:00:00,70.16,0.0,Efficiency,neutral,base
water_per_ton,2022-09-01 00:00:00,0.792,0.0,Conservation,neutral,base
vision_2030_compliance,2022-09-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2022-10-01 00:00:00,58296.6,3.4568,SKU forecast,positive,base
recipe_time_utilization_pct,2022-10-01 00:00:00,64.5853,-1.2607,Time constraint,positive,base
capacity_violations_count,2022-10-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2022-10-01 00:00:00,1370.3389,-2.3242,Wheat price,negative,base
waste_rate_pct,2022-10-01 00:00:00,2.036,0.1603,Recipe mix,positive,base
vision_2030_index,2022-10-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2022-10-01 00:00:00,3512107.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2022-10-01 00:00:00,58296.6,0.0,Flour demand,neutral,base
total_recipe_hours,2022-10-01 00:00:00,1482.78,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2022-10-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2022-10-01 00:00:00,0.9232,0.0,Calendar,neutral,base
planned_recipe_hours,2022-10-01 00:00:00,1153.17,0.0,Schedule,neutral,base
available_mill_hours,2022-10-01 00:00:00,1785.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2022-10-01 00:00:00,632.33,0.0,Capacity balance,positive,base
avg_changeovers,2022-10-01 00:00:00,113.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2022-10-01 00:00:00,1385.3496,0.0,Raw material,neutral,base
waste_impact_pct,2022-10-01 00:00:00,2.036,0.0,Waste,positive,base
mill_utilization_pct,2022-10-01 00:00:00,64.5853,0.0,Utilization,positive,base
overload_hours,2022-10-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2022-10-01 00:00:00,194.0,0.0,Scheduling,neutral,base
avg_run_length_days,2022-10-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2022-10-01 00:00:00,32.3,0.0,Risk model,positive,base
total_wheat_requirement_tons,2022-10-01 00:00:00,58296.61,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2022-10-01 00:00:00,1370.3389,0.0,Market,neutral,base
import_dependency_pct,2022-10-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2022-10-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2022-10-01 00:00:00,0.082,0.0,Quality,neutral,base
waste_rate_vs_target,2022-10-01 00:00:00,-0.46,0.0,Gap to target,positive,base
energy_per_ton,2022-10-01 00:00:00,70.475,0.0,Efficiency,neutral,base
water_per_ton,2022-10-01 00:00:00,0.7905,0.0,Conservation,neutral,base
vision_2030_compliance,2022-10-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2022-11-01 00:00:00,58088.64,-0.3567,SKU forecast,negative,base
recipe_time_utilization_pct,2022-11-01 00:00:00,64.6945,0.1093,Time constraint,positive,base
capacity_violations_count,2022-11-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2022-11-01 00:00:00,1380.1524,9.8135,Wheat price,negative,base
waste_rate_pct,2022-11-01 00:00:00,1.9758,-0.0602,Recipe mix,positive,base
vision_2030_index,2022-11-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2022-11-01 00:00:00,3505610.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2022-11-01 00:00:00,58088.64,0.0,Flour demand,neutral,base
total_recipe_hours,2022-11-01 00:00:00,1477.47,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2022-11-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2022-11-01 00:00:00,0.9443,0.0,Calendar,neutral,base
planned_recipe_hours,2022-11-01 00:00:00,1121.48,0.0,Schedule,neutral,base
available_mill_hours,2022-11-01 00:00:00,1733.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2022-11-01 00:00:00,612.02,0.0,Capacity balance,positive,base
avg_changeovers,2022-11-01 00:00:00,111.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2022-11-01 00:00:00,1385.3976,0.0,Raw material,neutral,base
waste_impact_pct,2022-11-01 00:00:00,1.9758,0.0,Waste,positive,base
mill_utilization_pct,2022-11-01 00:00:00,64.6945,0.0,Utilization,positive,base
overload_hours,2022-11-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2022-11-01 00:00:00,189.0,0.0,Scheduling,neutral,base
avg_run_length_days,2022-11-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2022-11-01 00:00:00,32.3,0.0,Risk model,positive,base
total_wheat_requirement_tons,2022-11-01 00:00:00,58088.58,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2022-11-01 00:00:00,1380.1524,0.0,Market,neutral,base
import_dependency_pct,2022-11-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2022-11-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2022-11-01 00:00:00,0.074,0.0,Quality,neutral,base
waste_rate_vs_target,2022-11-01 00:00:00,-0.52,0.0,Gap to target,positive,base
energy_per_ton,2022-11-01 00:00:00,68.5967,0.0,Efficiency,neutral,base
water_per_ton,2022-11-01 00:00:00,0.7812,0.0,Conservation,neutral,base
vision_2030_compliance,2022-11-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2022-12-01 00:00:00,62014.63,6.7586,SKU forecast,positive,base
recipe_time_utilization_pct,2022-12-01 00:00:00,64.3506,-0.3439,Time constraint,positive,base
capacity_violations_count,2022-12-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2022-12-01 00:00:00,1393.1969,13.0444,Wheat price,negative,base
waste_rate_pct,2022-12-01 00:00:00,2.0511,0.0753,Recipe mix,positive,base
vision_2030_index,2022-12-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2022-12-01 00:00:00,3748397.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2022-12-01 00:00:00,62014.63,0.0,Flour demand,neutral,base
total_recipe_hours,2022-12-01 00:00:00,1577.49,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2022-12-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2022-12-01 00:00:00,0.9797,0.0,Calendar,neutral,base
planned_recipe_hours,2022-12-01 00:00:00,1141.58,0.0,Schedule,neutral,base
available_mill_hours,2022-12-01 00:00:00,1774.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2022-12-01 00:00:00,632.42,0.0,Capacity balance,positive,base
avg_changeovers,2022-12-01 00:00:00,112.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2022-12-01 00:00:00,1385.3697,0.0,Raw material,neutral,base
waste_impact_pct,2022-12-01 00:00:00,2.0511,0.0,Waste,positive,base
mill_utilization_pct,2022-12-01 00:00:00,64.3506,0.0,Utilization,positive,base
overload_hours,2022-12-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2022-12-01 00:00:00,191.0,0.0,Scheduling,neutral,base
avg_run_length_days,2022-12-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2022-12-01 00:00:00,32.2,0.0,Risk model,positive,base
total_wheat_requirement_tons,2022-12-01 00:00:00,62014.55,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2022-12-01 00:00:00,1393.1969,0.0,Market,neutral,base
import_dependency_pct,2022-12-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2022-12-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2022-12-01 00:00:00,0.08,0.0,Quality,neutral,base
waste_rate_vs_target,2022-12-01 00:00:00,-0.45,0.0,Gap to target,positive,base
energy_per_ton,2022-12-01 00:00:00,71.3567,0.0,Efficiency,neutral,base
water_per_ton,2022-12-01 00:00:00,0.7918,0.0,Conservation,neutral,base
vision_2030_compliance,2022-12-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2023-01-01 00:00:00,64860.37,4.5888,SKU forecast,positive,base
recipe_time_utilization_pct,2023-01-01 00:00:00,65.3468,0.9962,Time constraint,positive,base
capacity_violations_count,2023-01-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2023-01-01 00:00:00,1077.3965,-315.8004,Wheat price,neutral,base
waste_rate_pct,2023-01-01 00:00:00,1.9355,-0.1157,Recipe mix,positive,base
vision_2030_index,2023-01-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2023-01-01 00:00:00,3911471.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2023-01-01 00:00:00,64860.37,0.0,Flour demand,neutral,base
total_recipe_hours,2023-01-01 00:00:00,1650.03,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2023-01-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2023-01-01 00:00:00,1.0216,0.0,Calendar,neutral,base
planned_recipe_hours,2023-01-01 00:00:00,1192.58,0.0,Schedule,neutral,base
available_mill_hours,2023-01-01 00:00:00,1825.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2023-01-01 00:00:00,632.42,0.0,Capacity balance,positive,base
avg_changeovers,2023-01-01 00:00:00,116.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2023-01-01 00:00:00,1058.7019,0.0,Raw material,neutral,base
waste_impact_pct,2023-01-01 00:00:00,1.9355,0.0,Waste,positive,base
mill_utilization_pct,2023-01-01 00:00:00,65.3468,0.0,Utilization,positive,base
overload_hours,2023-01-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2023-01-01 00:00:00,200.0,0.0,Scheduling,neutral,base
avg_run_length_days,2023-01-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2023-01-01 00:00:00,32.7,0.0,Risk model,positive,base
total_wheat_requirement_tons,2023-01-01 00:00:00,64860.29,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2023-01-01 00:00:00,1077.3965,0.0,Market,neutral,base
import_dependency_pct,2023-01-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2023-01-01 00:00:00,40.4,0.0,Geopolitics,negative,base
yield_variability_index,2023-01-01 00:00:00,0.062,0.0,Quality,neutral,base
waste_rate_vs_target,2023-01-01 00:00:00,-0.56,0.0,Gap to target,positive,base
energy_per_ton,2023-01-01 00:00:00,69.7273,0.0,Efficiency,neutral,base
water_per_ton,2023-01-01 00:00:00,0.773,0.0,Conservation,neutral,base
vision_2030_compliance,2023-01-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2023-02-01 00:00:00,60789.9,-6.2757,SKU forecast,negative,base
recipe_time_utilization_pct,2023-02-01 00:00:00,64.3421,-1.0048,Time constraint,positive,base
capacity_violations_count,2023-02-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2023-02-01 00:00:00,1089.8204,12.4239,Wheat price,neutral,base
waste_rate_pct,2023-02-01 00:00:00,2.153,0.2175,Recipe mix,positive,base
vision_2030_index,2023-02-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2023-02-01 00:00:00,3664121.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2023-02-01 00:00:00,60789.9,0.0,Flour demand,neutral,base
total_recipe_hours,2023-02-01 00:00:00,1546.14,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2023-02-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2023-02-01 00:00:00,1.0557,0.0,Calendar,neutral,base
planned_recipe_hours,2023-02-01 00:00:00,1030.76,0.0,Schedule,neutral,base
available_mill_hours,2023-02-01 00:00:00,1602.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2023-02-01 00:00:00,571.24,0.0,Capacity balance,positive,base
avg_changeovers,2023-02-01 00:00:00,103.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2023-02-01 00:00:00,1058.8534,0.0,Raw material,neutral,base
waste_impact_pct,2023-02-01 00:00:00,2.153,0.0,Waste,positive,base
mill_utilization_pct,2023-02-01 00:00:00,64.3421,0.0,Utilization,positive,base
overload_hours,2023-02-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2023-02-01 00:00:00,176.0,0.0,Scheduling,neutral,base
avg_run_length_days,2023-02-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2023-02-01 00:00:00,32.2,0.0,Risk model,positive,base
total_wheat_requirement_tons,2023-02-01 00:00:00,60789.78,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2023-02-01 00:00:00,1089.8204,0.0,Market,neutral,base
import_dependency_pct,2023-02-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2023-02-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2023-02-01 00:00:00,0.107,0.0,Quality,neutral,base
waste_rate_vs_target,2023-02-01 00:00:00,-0.35,0.0,Gap to target,positive,base
energy_per_ton,2023-02-01 00:00:00,69.268,0.0,Efficiency,neutral,base
water_per_ton,2023-02-01 00:00:00,0.7842,0.0,Conservation,neutral,base
vision_2030_compliance,2023-02-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2023-03-01 00:00:00,76238.24,25.4127,SKU forecast,positive,base
recipe_time_utilization_pct,2023-03-01 00:00:00,65.2077,0.8656,Time constraint,positive,base
capacity_violations_count,2023-03-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2023-03-01 00:00:00,1111.3633,21.5429,Wheat price,neutral,base
waste_rate_pct,2023-03-01 00:00:00,2.1044,-0.0486,Recipe mix,positive,base
vision_2030_index,2023-03-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2023-03-01 00:00:00,4592247.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2023-03-01 00:00:00,76238.24,0.0,Flour demand,neutral,base
total_recipe_hours,2023-03-01 00:00:00,1935.62,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2023-03-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2023-03-01 00:00:00,1.1868,0.0,Calendar,neutral,base
planned_recipe_hours,2023-03-01 00:00:00,1185.15,0.0,Schedule,neutral,base
available_mill_hours,2023-03-01 00:00:00,1817.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2023-03-01 00:00:00,632.35,0.0,Capacity balance,positive,base
avg_changeovers,2023-03-01 00:00:00,115.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2023-03-01 00:00:00,1058.0769,0.0,Raw material,neutral,base
waste_impact_pct,2023-03-01 00:00:00,2.1044,0.0,Waste,positive,base
mill_utilization_pct,2023-03-01 00:00:00,65.2077,0.0,Utilization,positive,base
overload_hours,2023-03-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2023-03-01 00:00:00,197.0,0.0,Scheduling,neutral,base
avg_run_length_days,2023-03-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2023-03-01 00:00:00,32.6,0.0,Risk model,positive,base
total_wheat_requirement_tons,2023-03-01 00:00:00,76238.16,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2023-03-01 00:00:00,1111.3633,0.0,Market,neutral,base
import_dependency_pct,2023-03-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2023-03-01 00:00:00,40.1,0.0,Geopolitics,negative,base
yield_variability_index,2023-03-01 00:00:00,0.115,0.0,Quality,neutral,base
waste_rate_vs_target,2023-03-01 00:00:00,-0.4,0.0,Gap to target,positive,base
energy_per_ton,2023-03-01 00:00:00,71.7667,0.0,Efficiency,neutral,base
water_per_ton,2023-03-01 00:00:00,0.7919,0.0,Conservation,neutral,base
vision_2030_compliance,2023-03-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2023-04-01 00:00:00,82815.36,8.6271,SKU forecast,positive,base
recipe_time_utilization_pct,2023-04-01 00:00:00,64.8282,-0.3795,Time constraint,positive,base
capacity_violations_count,2023-04-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2023-04-01 00:00:00,1124.0712,12.7079,Wheat price,neutral,base
waste_rate_pct,2023-04-01 00:00:00,2.0691,-0.0354,Recipe mix,positive,base
vision_2030_index,2023-04-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2023-04-01 00:00:00,5003746.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2023-04-01 00:00:00,82815.36,0.0,Flour demand,neutral,base
total_recipe_hours,2023-04-01 00:00:00,2099.05,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2023-04-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2023-04-01 00:00:00,1.3407,0.0,Calendar,neutral,base
planned_recipe_hours,2023-04-01 00:00:00,1128.01,0.0,Schedule,neutral,base
available_mill_hours,2023-04-01 00:00:00,1740.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2023-04-01 00:00:00,611.99,0.0,Capacity balance,positive,base
avg_changeovers,2023-04-01 00:00:00,110.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2023-04-01 00:00:00,1057.3736,0.0,Raw material,neutral,base
waste_impact_pct,2023-04-01 00:00:00,2.0691,0.0,Waste,positive,base
mill_utilization_pct,2023-04-01 00:00:00,64.8282,0.0,Utilization,positive,base
overload_hours,2023-04-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2023-04-01 00:00:00,188.0,0.0,Scheduling,neutral,base
avg_run_length_days,2023-04-01 00:00:00,0.2,0.0,Continuity,neutral,base
