date,flour_type,required_tons,recipe_id,allocation_pct,notes,recipe_tons
2025-03-14,Bakery,210.61,R4,0.5,Alternative recipe,105.305
2025-03-15,Bakery,242.43,R2,0.5,Primary recipe,121.215
2025-03-15,Bakery,242.43,R4,0.5,Alternative recipe,121.215
2025-03-16,Bakery,265.47,R2,0.5,Primary recipe,132.735
2025-03-16,Bakery,265.47,R4,0.5,Alternative recipe,132.735
2025-03-17,Bakery,259.01,R2,0.5,Primary recipe,129.505
2025-03-17,Bakery,259.01,R4,0.5,Alternative recipe,129.505
2025-03-18,Bakery,261.61,R2,0.5,Primary recipe,130.805
2025-03-18,Bakery,261.61,R4,0.5,Alternative recipe,130.805
2025-03-19,Bakery,236.10999999999999,R2,0.5,Primary recipe,118.05499999999999
2025-03-19,Bakery,236.10999999999999,R4,0.5,Alternative recipe,118.05499999999999
2025-03-20,Bakery,261.43,R2,0.5,Primary recipe,130.715
2025-03-20,Bakery,261.43,R4,0.5,Alternative recipe,130.715
2025-03-21,Bakery,236.4,R2,0.5,Primary recipe,118.2
2025-03-21,Bakery,236.4,R4,0.5,Alternative recipe,118.2
2025-03-22,Bakery,199.53,R2,0.5,Primary recipe,99.765
2025-03-22,Bakery,199.53,R4,0.5,Alternative recipe,99.765
2025-03-23,Bakery,250.05,R2,0.5,Primary recipe,125.025
2025-03-23,Bakery,250.05,R4,0.5,Alternative recipe,125.025
2025-03-24,Bakery,247.14000000000001,R2,0.5,Primary recipe,123.57000000000001
2025-03-24,Bakery,247.14000000000001,R4,0.5,Alternative recipe,123.57000000000001
2025-03-25,Bakery,284.23,R2,0.5,Primary recipe,142.115
2025-03-25,Bakery,284.23,R4,0.5,Alternative recipe,142.115
2025-03-26,Bakery,256.67,R2,0.5,Primary recipe,128.335
2025-03-26,Bakery,256.67,R4,0.5,Alternative recipe,128.335
2025-03-27,Bakery,266.46,R2,0.5,Primary recipe,133.23
2025-03-27,Bakery,266.46,R4,0.5,Alternative recipe,133.23
2025-03-28,Bakery,230.18,R2,0.5,Primary recipe,115.09
2025-03-28,Bakery,230.18,R4,0.5,Alternative recipe,115.09
2025-03-29,Bakery,224.62,R2,0.5,Primary recipe,112.31
2025-03-29,Bakery,224.62,R4,0.5,Alternative recipe,112.31
2025-03-30,Bakery,240.89000000000001,R2,0.5,Primary recipe,120.44500000000001
2025-03-30,Bakery,240.89000000000001,R4,0.5,Alternative recipe,120.44500000000001
2025-03-31,Bakery,106.44,R2,0.5,Primary recipe,53.22
2025-03-31,Bakery,106.44,R4,0.5,Alternative recipe,53.22
2025-04-01,Bakery,98.34,R2,0.5,Primary recipe,49.17
2025-04-01,Bakery,98.34,R4,0.5,Alternative recipe,49.17
2025-04-02,Bakery,104.45,R2,0.5,Primary recipe,52.225
2025-04-02,Bakery,104.45,R4,0.5,Alternative recipe,52.225
2025-04-03,Bakery,91.89999999999999,R2,0.5,Primary recipe,45.949999999999996
2025-04-03,Bakery,91.89999999999999,R4,0.5,Alternative recipe,45.949999999999996
2025-04-04,Bakery,98.39,R2,0.5,Primary recipe,49.195
2025-04-04,Bakery,98.39,R4,0.5,Alternative recipe,49.195
2025-04-05,Bakery,85.16,R2,0.5,Primary recipe,42.58
2025-04-05,Bakery,85.16,R4,0.5,Alternative recipe,42.58
2025-04-06,Bakery,107.46000000000001,R2,0.5,Primary recipe,53.730000000000004
2025-04-06,Bakery,107.46000000000001,R4,0.5,Alternative recipe,53.730000000000004
2025-04-07,Bakery,109.78,R2,0.5,Primary recipe,54.89
2025-04-07,Bakery,109.78,R4,0.5,Alternative recipe,54.89
2025-04-08,Bakery,96.44,R2,0.5,Primary recipe,48.22
2025-04-08,Bakery,96.44,R4,0.5,Alternative recipe,48.22
2025-04-09,Bakery,104.47,R2,0.5,Primary recipe,52.235
2025-04-09,Bakery,104.47,R4,0.5,Alternative recipe,52.235
2025-04-10,Bakery,103.94,R2,0.5,Primary recipe,51.97
2025-04-10,Bakery,103.94,R4,0.5,Alternative recipe,51.97
2025-04-11,Bakery,93.52,R2,0.5,Primary recipe,46.76
2025-04-11,Bakery,93.52,R4,0.5,Alternative recipe,46.76
2025-04-12,Bakery,97.96,R2,0.5,Primary recipe,48.98
2025-04-12,Bakery,97.96,R4,0.5,Alternative recipe,48.98
2025-04-13,Bakery,108.65,R2,0.5,Primary recipe,54.325
2025-04-13,Bakery,108.65,R4,0.5,Alternative recipe,54.325
2025-04-14,Bakery,108.97,R2,0.5,Primary recipe,54.485
2025-04-14,Bakery,108.97,R4,0.5,Alternative recipe,54.485
2025-04-15,Bakery,104.36,R2,0.5,Primary recipe,52.18
2025-04-15,Bakery,104.36,R4,0.5,Alternative recipe,52.18
2025-04-16,Bakery,104.28,R2,0.5,Primary recipe,52.14
2025-04-16,Bakery,104.28,R4,0.5,Alternative recipe,52.14
2025-04-17,Bakery,113.06,R2,0.5,Primary recipe,56.53
2025-04-17,Bakery,113.06,R4,0.5,Alternative recipe,56.53
2025-04-18,Bakery,92.69,R2,0.5,Primary recipe,46.345
2025-04-18,Bakery,92.69,R4,0.5,Alternative recipe,46.345
2025-04-19,Bakery,99.28,R2,0.5,Primary recipe,49.64
2025-04-19,Bakery,99.28,R4,0.5,Alternative recipe,49.64
2025-04-20,Bakery,111.96,R2,0.5,Primary recipe,55.98
2025-04-20,Bakery,111.96,R4,0.5,Alternative recipe,55.98
2025-04-21,Bakery,106.66,R2,0.5,Primary recipe,53.33
2025-04-21,Bakery,106.66,R4,0.5,Alternative recipe,53.33
2025-04-22,Bakery,102.04,R2,0.5,Primary recipe,51.02
2025-04-22,Bakery,102.04,R4,0.5,Alternative recipe,51.02
2025-04-23,Bakery,107.92,R2,0.5,Primary recipe,53.96
2025-04-23,Bakery,107.92,R4,0.5,Alternative recipe,53.96
2025-04-24,Bakery,101.59,R2,0.5,Primary recipe,50.795
2025-04-24,Bakery,101.59,R4,0.5,Alternative recipe,50.795
2025-04-25,Bakery,87.88,R2,0.5,Primary recipe,43.94
2025-04-25,Bakery,87.88,R4,0.5,Alternative recipe,43.94
2025-04-26,Bakery,94.55,R2,0.5,Primary recipe,47.275
2025-04-26,Bakery,94.55,R4,0.5,Alternative recipe,47.275
2025-04-27,Bakery,104.84,R2,0.5,Primary recipe,52.42
2025-04-27,Bakery,104.84,R4,0.5,Alternative recipe,52.42
2025-04-28,Bakery,120.38000000000001,R2,0.5,Primary recipe,60.190000000000005
2025-04-28,Bakery,120.38000000000001,R4,0.5,Alternative recipe,60.190000000000005
2025-04-29,Bakery,102.55,R2,0.5,Primary recipe,51.275
2025-04-29,Bakery,102.55,R4,0.5,Alternative recipe,51.275
2025-04-30,Bakery,110.12,R2,0.5,Primary recipe,55.06
2025-04-30,Bakery,110.12,R4,0.5,Alternative recipe,55.06
2025-05-01,Bakery,101.56,R2,0.5,Primary recipe,50.78
2025-05-01,Bakery,101.56,R4,0.5,Alternative recipe,50.78
2025-05-02,Bakery,86.38,R2,0.5,Primary recipe,43.19
2025-05-02,Bakery,86.38,R4,0.5,Alternative recipe,43.19
2025-05-03,Bakery,91.9,R2,0.5,Primary recipe,45.95
2025-05-03,Bakery,91.9,R4,0.5,Alternative recipe,45.95
2025-05-04,Bakery,105.77000000000001,R2,0.5,Primary recipe,52.885000000000005
2025-05-04,Bakery,105.77000000000001,R4,0.5,Alternative recipe,52.885000000000005
2025-05-05,Bakery,104.53,R2,0.5,Primary recipe,52.265
2025-05-05,Bakery,104.53,R4,0.5,Alternative recipe,52.265
2025-05-06,Bakery,111.9,R2,0.5,Primary recipe,55.95
2025-05-06,Bakery,111.9,R4,0.5,Alternative recipe,55.95
2025-05-07,Bakery,100.21000000000001,R2,0.5,Primary recipe,50.105000000000004
2025-05-07,Bakery,100.21000000000001,R4,0.5,Alternative recipe,50.105000000000004
2025-05-08,Bakery,95.67,R2,0.5,Primary recipe,47.835
2025-05-08,Bakery,95.67,R4,0.5,Alternative recipe,47.835
2025-05-09,Bakery,88.78,R2,0.5,Primary recipe,44.39
2025-05-09,Bakery,88.78,R4,0.5,Alternative recipe,44.39
2025-05-10,Bakery,87.64999999999999,R2,0.5,Primary recipe,43.824999999999996
2025-05-10,Bakery,87.64999999999999,R4,0.5,Alternative recipe,43.824999999999996
2025-05-11,Bakery,108.44,R2,0.5,Primary recipe,54.22
2025-05-11,Bakery,108.44,R4,0.5,Alternative recipe,54.22
2025-05-12,Bakery,94.44,R2,0.5,Primary recipe,47.22
2025-05-12,Bakery,94.44,R4,0.5,Alternative recipe,47.22
2025-05-13,Bakery,99.72,R2,0.5,Primary recipe,49.86
2025-05-13,Bakery,99.72,R4,0.5,Alternative recipe,49.86
2025-05-14,Bakery,102.42,R2,0.5,Primary recipe,51.21
2025-05-14,Bakery,102.42,R4,0.5,Alternative recipe,51.21
2025-05-15,Bakery,103.00999999999999,R2,0.5,Primary recipe,51.504999999999995
2025-05-15,Bakery,103.00999999999999,R4,0.5,Alternative recipe,51.504999999999995
2025-05-16,Bakery,82.60000000000001,R2,0.5,Primary recipe,41.300000000000004
2025-05-16,Bakery,82.60000000000001,R4,0.5,Alternative recipe,41.300000000000004
2025-05-17,Bakery,92.63,R2,0.5,Primary recipe,46.315
2025-05-17,Bakery,92.63,R4,0.5,Alternative recipe,46.315
2025-05-18,Bakery,93.41,R2,0.5,Primary recipe,46.705
2025-05-18,Bakery,93.41,R4,0.5,Alternative recipe,46.705
2025-05-19,Bakery,105.05,R2,0.5,Primary recipe,52.525
2025-05-19,Bakery,105.05,R4,0.5,Alternative recipe,52.525
2025-05-20,Bakery,101.69,R2,0.5,Primary recipe,50.845
2025-05-20,Bakery,101.69,R4,0.5,Alternative recipe,50.845
2025-05-21,Bakery,110.12,R2,0.5,Primary recipe,55.06
2025-05-21,Bakery,110.12,R4,0.5,Alternative recipe,55.06
2025-05-22,Bakery,114.14999999999999,R2,0.5,Primary recipe,57.074999999999996
2025-05-22,Bakery,114.14999999999999,R4,0.5,Alternative recipe,57.074999999999996
2025-05-23,Bakery,87.87,R2,0.5,Primary recipe,43.935
2025-05-23,Bakery,87.87,R4,0.5,Alternative recipe,43.935
2025-05-24,Bakery,82.78,R2,0.5,Primary recipe,41.39
2025-05-24,Bakery,82.78,R4,0.5,Alternative recipe,41.39
2025-05-25,Bakery,100.46000000000001,R2,0.5,Primary recipe,50.230000000000004
2025-05-25,Bakery,100.46000000000001,R4,0.5,Alternative recipe,50.230000000000004
2025-05-26,Bakery,100.48,R2,0.5,Primary recipe,50.24
2025-05-26,Bakery,100.48,R4,0.5,Alternative recipe,50.24
2025-05-27,Bakery,103.57,R2,0.5,Primary recipe,51.785
2025-05-27,Bakery,103.57,R4,0.5,Alternative recipe,51.785
2025-05-28,Bakery,106.78999999999999,R2,0.5,Primary recipe,53.394999999999996
2025-05-28,Bakery,106.78999999999999,R4,0.5,Alternative recipe,53.394999999999996
2025-05-29,Bakery,95.5,R2,0.5,Primary recipe,47.75
2025-05-29,Bakery,95.5,R4,0.5,Alternative recipe,47.75
2025-05-30,Bakery,80.07,R2,0.5,Primary recipe,40.035
2025-05-30,Bakery,80.07,R4,0.5,Alternative recipe,40.035
2025-05-31,Bakery,88.82,R2,0.5,Primary recipe,44.41
2025-05-31,Bakery,88.82,R4,0.5,Alternative recipe,44.41
2025-06-01,Bakery,181.4,R2,0.5,Primary recipe,90.7
2025-06-01,Bakery,181.4,R4,0.5,Alternative recipe,90.7
2025-06-02,Bakery,176.37,R2,0.5,Primary recipe,88.185
2025-06-02,Bakery,176.37,R4,0.5,Alternative recipe,88.185
2025-06-03,Bakery,170.22,R2,0.5,Primary recipe,85.11
2025-06-03,Bakery,170.22,R4,0.5,Alternative recipe,85.11
2025-06-04,Bakery,171.06,R2,0.5,Primary recipe,85.53
2025-06-04,Bakery,171.06,R4,0.5,Alternative recipe,85.53
2025-06-05,Bakery,179.68,R2,0.5,Primary recipe,89.84
2025-06-05,Bakery,179.68,R4,0.5,Alternative recipe,89.84
2025-06-06,Bakery,147.44,R2,0.5,Primary recipe,73.72
2025-06-06,Bakery,147.44,R4,0.5,Alternative recipe,73.72
2025-06-07,Bakery,148.70000000000002,R2,0.5,Primary recipe,74.35000000000001
2025-06-07,Bakery,148.70000000000002,R4,0.5,Alternative recipe,74.35000000000001
2025-06-08,Bakery,177.81,R2,0.5,Primary recipe,88.905
2025-06-08,Bakery,177.81,R4,0.5,Alternative recipe,88.905
2025-06-09,Bakery,180.89000000000001,R2,0.5,Primary recipe,90.44500000000001
2025-06-09,Bakery,180.89000000000001,R4,0.5,Alternative recipe,90.44500000000001
2025-06-10,Bakery,178.85999999999999,R2,0.5,Primary recipe,89.42999999999999
2025-06-10,Bakery,178.85999999999999,R4,0.5,Alternative recipe,89.42999999999999
2025-06-11,Bakery,186.93,R2,0.5,Primary recipe,93.465
2025-06-11,Bakery,186.93,R4,0.5,Alternative recipe,93.465
2025-06-12,Bakery,169.49,R2,0.5,Primary recipe,84.745
2025-06-12,Bakery,169.49,R4,0.5,Alternative recipe,84.745
2025-06-13,Bakery,148.78,R2,0.5,Primary recipe,74.39
2025-06-13,Bakery,148.78,R4,0.5,Alternative recipe,74.39
2025-06-14,Bakery,154.01,R2,0.5,Primary recipe,77.005
2025-06-14,Bakery,154.01,R4,0.5,Alternative recipe,77.005
2025-06-15,Bakery,179.03,R2,0.5,Primary recipe,89.515
2025-06-15,Bakery,179.03,R4,0.5,Alternative recipe,89.515
2025-06-16,Bakery,178.3,R2,0.5,Primary recipe,89.15
2025-06-16,Bakery,178.3,R4,0.5,Alternative recipe,89.15
2025-06-17,Bakery,169.59,R2,0.5,Primary recipe,84.795
2025-06-17,Bakery,169.59,R4,0.5,Alternative recipe,84.795
2025-06-18,Bakery,164.11,R2,0.5,Primary recipe,82.055
2025-06-18,Bakery,164.11,R4,0.5,Alternative recipe,82.055
2025-06-19,Bakery,171.15,R2,0.5,Primary recipe,85.575
2025-06-19,Bakery,171.15,R4,0.5,Alternative recipe,85.575
2025-06-20,Bakery,156.32999999999998,R2,0.5,Primary recipe,78.16499999999999
2025-06-20,Bakery,156.32999999999998,R4,0.5,Alternative recipe,78.16499999999999
2025-06-21,Bakery,149.39000000000001,R2,0.5,Primary recipe,74.69500000000001
2025-06-21,Bakery,149.39000000000001,R4,0.5,Alternative recipe,74.69500000000001
2025-06-22,Bakery,151.49,R2,0.5,Primary recipe,75.745
2025-06-22,Bakery,151.49,R4,0.5,Alternative recipe,75.745
2025-06-23,Bakery,181.2,R2,0.5,Primary recipe,90.6
2025-06-23,Bakery,181.2,R4,0.5,Alternative recipe,90.6
2025-06-24,Bakery,182.31,R2,0.5,Primary recipe,91.155
2025-06-24,Bakery,182.31,R4,0.5,Alternative recipe,91.155
2025-06-25,Bakery,164.41,R2,0.5,Primary recipe,82.205
2025-06-25,Bakery,164.41,R4,0.5,Alternative recipe,82.205
2025-06-26,Bakery,161.14,R2,0.5,Primary recipe,80.57
2025-06-26,Bakery,161.14,R4,0.5,Alternative recipe,80.57
2025-06-27,Bakery,141.79,R2,0.5,Primary recipe,70.895
2025-06-27,Bakery,141.79,R4,0.5,Alternative recipe,70.895
2025-06-28,Bakery,156.08,R2,0.5,Primary recipe,78.04
2025-06-28,Bakery,156.08,R4,0.5,Alternative recipe,78.04
2025-06-29,Bakery,171.05,R2,0.5,Primary recipe,85.525
2025-06-29,Bakery,171.05,R4,0.5,Alternative recipe,85.525
2025-06-30,Bakery,174.93,R2,0.5,Primary recipe,87.465
2025-06-30,Bakery,174.93,R4,0.5,Alternative recipe,87.465
2025-07-01,Bakery,95.78999999999999,R2,0.5,Primary recipe,47.894999999999996
2025-07-01,Bakery,95.78999999999999,R4,0.5,Alternative recipe,47.894999999999996
2025-07-02,Bakery,95.59,R2,0.5,Primary recipe,47.795
2025-07-02,Bakery,95.59,R4,0.5,Alternative recipe,47.795
2025-07-03,Bakery,83.16,R2,0.5,Primary recipe,41.58
2025-07-03,Bakery,83.16,R4,0.5,Alternative recipe,41.58
2025-07-04,Bakery,81.33,R2,0.5,Primary recipe,40.665
2025-07-04,Bakery,81.33,R4,0.5,Alternative recipe,40.665
2025-07-05,Bakery,69.83,R2,0.5,Primary recipe,34.915
2025-07-05,Bakery,69.83,R4,0.5,Alternative recipe,34.915
2025-07-06,Bakery,94.28999999999999,R2,0.5,Primary recipe,47.144999999999996
2025-07-06,Bakery,94.28999999999999,R4,0.5,Alternative recipe,47.144999999999996
2025-07-07,Bakery,103.15,R2,0.5,Primary recipe,51.575
2025-07-07,Bakery,103.15,R4,0.5,Alternative recipe,51.575
2025-07-08,Bakery,93.11,R2,0.5,Primary recipe,46.555
2025-07-08,Bakery,93.11,R4,0.5,Alternative recipe,46.555
2025-07-09,Bakery,91.28999999999999,R2,0.5,Primary recipe,45.644999999999996
2025-07-09,Bakery,91.28999999999999,R4,0.5,Alternative recipe,45.644999999999996
2025-07-10,Bakery,86.25,R2,0.5,Primary recipe,43.125
2025-07-10,Bakery,86.25,R4,0.5,Alternative recipe,43.125
2025-07-11,Bakery,79.42,R2,0.5,Primary recipe,39.71
2025-07-11,Bakery,79.42,R4,0.5,Alternative recipe,39.71
2025-07-12,Bakery,85.68,R2,0.5,Primary recipe,42.84
2025-07-12,Bakery,85.68,R4,0.5,Alternative recipe,42.84
2025-07-13,Bakery,90.47,R2,0.5,Primary recipe,45.235
2025-07-13,Bakery,90.47,R4,0.5,Alternative recipe,45.235
2025-07-14,Bakery,92.77000000000001,R2,0.5,Primary recipe,46.385000000000005
2025-07-14,Bakery,92.77000000000001,R4,0.5,Alternative recipe,46.385000000000005
2025-07-15,Bakery,91.89,R2,0.5,Primary recipe,45.945
2025-07-15,Bakery,91.89,R4,0.5,Alternative recipe,45.945
2025-07-16,Bakery,81.31,R2,0.5,Primary recipe,40.655
2025-07-16,Bakery,81.31,R4,0.5,Alternative recipe,40.655
2025-07-17,Bakery,96.15,R2,0.5,Primary recipe,48.075
2025-07-17,Bakery,96.15,R4,0.5,Alternative recipe,48.075
2025-07-18,Bakery,71.14999999999999,R2,0.5,Primary recipe,35.574999999999996
2025-07-18,Bakery,71.14999999999999,R4,0.5,Alternative recipe,35.574999999999996
2025-07-19,Bakery,78.93,R2,0.5,Primary recipe,39.465
2025-07-19,Bakery,78.93,R4,0.5,Alternative recipe,39.465
2025-07-20,Bakery,89.56,R2,0.5,Primary recipe,44.78
2025-07-20,Bakery,89.56,R4,0.5,Alternative recipe,44.78
2025-07-21,Bakery,79.86,R2,0.5,Primary recipe,39.93
2025-07-21,Bakery,79.86,R4,0.5,Alternative recipe,39.93
2025-07-22,Bakery,92.41,R2,0.5,Primary recipe,46.205
2025-07-22,Bakery,92.41,R4,0.5,Alternative recipe,46.205
2025-07-23,Bakery,87.92999999999999,R2,0.5,Primary recipe,43.964999999999996
2025-07-23,Bakery,87.92999999999999,R4,0.5,Alternative recipe,43.964999999999996
2025-07-24,Bakery,90.1,R2,0.5,Primary recipe,45.05
2025-07-24,Bakery,90.1,R4,0.5,Alternative recipe,45.05
2025-07-25,Bakery,75.78,R2,0.5,Primary recipe,37.89
2025-07-25,Bakery,75.78,R4,0.5,Alternative recipe,37.89
2025-07-26,Bakery,74.36,R2,0.5,Primary recipe,37.18
2025-07-26,Bakery,74.36,R4,0.5,Alternative recipe,37.18
2025-07-27,Bakery,86.43,R2,0.5,Primary recipe,43.215
2025-07-27,Bakery,86.43,R4,0.5,Alternative recipe,43.215
2025-07-28,Bakery,87.78,R2,0.5,Primary recipe,43.89
2025-07-28,Bakery,87.78,R4,0.5,Alternative recipe,43.89
2025-07-29,Bakery,80.56,R2,0.5,Primary recipe,40.28
2025-07-29,Bakery,80.56,R4,0.5,Alternative recipe,40.28
2025-07-30,Bakery,78.6,R2,0.5,Primary recipe,39.3
2025-07-30,Bakery,78.6,R4,0.5,Alternative recipe,39.3
2025-07-31,Bakery,76.62,R2,0.5,Primary recipe,38.31
2025-07-31,Bakery,76.62,R4,0.5,Alternative recipe,38.31
2025-08-01,Bakery,66.24,R2,0.5,Primary recipe,33.12
2025-08-01,Bakery,66.24,R4,0.5,Alternative recipe,33.12
2025-08-02,Bakery,75.61,R2,0.5,Primary recipe,37.805
2025-08-02,Bakery,75.61,R4,0.5,Alternative recipe,37.805
2025-08-03,Bakery,79.2,R2,0.5,Primary recipe,39.6
2025-08-03,Bakery,79.2,R4,0.5,Alternative recipe,39.6
2025-08-04,Bakery,85.2,R2,0.5,Primary recipe,42.6
2025-08-04,Bakery,85.2,R4,0.5,Alternative recipe,42.6
2025-08-05,Bakery,89.09,R2,0.5,Primary recipe,44.545
2025-08-05,Bakery,89.09,R4,0.5,Alternative recipe,44.545
2025-08-06,Bakery,77.78999999999999,R2,0.5,Primary recipe,38.894999999999996
2025-08-06,Bakery,77.78999999999999,R4,0.5,Alternative recipe,38.894999999999996
2025-08-07,Bakery,80.32,R2,0.5,Primary recipe,40.16
2025-08-07,Bakery,80.32,R4,0.5,Alternative recipe,40.16
2025-08-08,Bakery,77.78,R2,0.5,Primary recipe,38.89
2025-08-08,Bakery,77.78,R4,0.5,Alternative recipe,38.89
2025-08-09,Bakery,68.97,R2,0.5,Primary recipe,34.485
2025-08-09,Bakery,68.97,R4,0.5,Alternative recipe,34.485
2025-08-10,Bakery,79.97999999999999,R2,0.5,Primary recipe,39.989999999999995
2025-08-10,Bakery,79.97999999999999,R4,0.5,Alternative recipe,39.989999999999995
2025-08-11,Bakery,98.22,R2,0.5,Primary recipe,49.11
2025-08-11,Bakery,98.22,R4,0.5,Alternative recipe,49.11
2025-08-12,Bakery,82.87,R2,0.5,Primary recipe,41.435
2025-08-12,Bakery,82.87,R4,0.5,Alternative recipe,41.435
2025-08-13,Bakery,85.88,R2,0.5,Primary recipe,42.94
2025-08-13,Bakery,85.88,R4,0.5,Alternative recipe,42.94
2025-08-14,Bakery,88.86,R2,0.5,Primary recipe,44.43
2025-08-14,Bakery,88.86,R4,0.5,Alternative recipe,44.43
2025-08-15,Bakery,65.65,R2,0.5,Primary recipe,32.825
2025-08-15,Bakery,65.65,R4,0.5,Alternative recipe,32.825
2025-08-16,Bakery,66.71000000000001,R2,0.5,Primary recipe,33.355000000000004
2025-08-16,Bakery,66.71000000000001,R4,0.5,Alternative recipe,33.355000000000004
2025-08-17,Bakery,78.73,R2,0.5,Primary recipe,39.365
2025-08-17,Bakery,78.73,R4,0.5,Alternative recipe,39.365
2025-08-18,Bakery,86.61,R2,0.5,Primary recipe,43.305
2025-08-18,Bakery,86.61,R4,0.5,Alternative recipe,43.305
2025-08-19,Bakery,76.66,R2,0.5,Primary recipe,38.33
2025-08-19,Bakery,76.66,R4,0.5,Alternative recipe,38.33
2025-08-20,Bakery,77.62,R2,0.5,Primary recipe,38.81
2025-08-20,Bakery,77.62,R4,0.5,Alternative recipe,38.81
2025-08-21,Bakery,81.28,R2,0.5,Primary recipe,40.64
2025-08-21,Bakery,81.28,R4,0.5,Alternative recipe,40.64
2025-08-22,Bakery,67.22,R2,0.5,Primary recipe,33.61
2025-08-22,Bakery,67.22,R4,0.5,Alternative recipe,33.61
2025-08-23,Bakery,69.87,R2,0.5,Primary recipe,34.935
2025-08-23,Bakery,69.87,R4,0.5,Alternative recipe,34.935
2025-08-24,Bakery,77.07,R2,0.5,Primary recipe,38.535
2025-08-24,Bakery,77.07,R4,0.5,Alternative recipe,38.535
2025-08-25,Bakery,88.19,R2,0.5,Primary recipe,44.095
2025-08-25,Bakery,88.19,R4,0.5,Alternative recipe,44.095
2025-08-26,Bakery,85.25,R2,0.5,Primary recipe,42.625
2025-08-26,Bakery,85.25,R4,0.5,Alternative recipe,42.625
2025-08-27,Bakery,82.0,R2,0.5,Primary recipe,41.0
2025-08-27,Bakery,82.0,R4,0.5,Alternative recipe,41.0
2025-08-28,Bakery,87.76,R2,0.5,Primary recipe,43.88
2025-08-28,Bakery,87.76,R4,0.5,Alternative recipe,43.88
2025-08-29,Bakery,72.33,R2,0.5,Primary recipe,36.165
2025-08-29,Bakery,72.33,R4,0.5,Alternative recipe,36.165
2025-08-30,Bakery,73.45,R2,0.5,Primary recipe,36.725
2025-08-30,Bakery,73.45,R4,0.5,Alternative recipe,36.725
2025-08-31,Bakery,77.45,R2,0.5,Primary recipe,38.725
2025-08-31,Bakery,77.45,R4,0.5,Alternative recipe,38.725
2025-09-01,Bakery,82.98,R2,0.5,Primary recipe,41.49
2025-09-01,Bakery,82.98,R4,0.5,Alternative recipe,41.49
2025-09-02,Bakery,85.91,R2,0.5,Primary recipe,42.955
2025-09-02,Bakery,85.91,R4,0.5,Alternative recipe,42.955
2025-09-03,Bakery,83.2,R2,0.5,Primary recipe,41.6
2025-09-03,Bakery,83.2,R4,0.5,Alternative recipe,41.6
2025-09-04,Bakery,89.98,R2,0.5,Primary recipe,44.99
2025-09-04,Bakery,89.98,R4,0.5,Alternative recipe,44.99
2025-09-05,Bakery,64.79,R2,0.5,Primary recipe,32.395
2025-09-05,Bakery,64.79,R4,0.5,Alternative recipe,32.395
2025-09-06,Bakery,62.769999999999996,R2,0.5,Primary recipe,31.384999999999998
2025-09-06,Bakery,62.769999999999996,R4,0.5,Alternative recipe,31.384999999999998
2025-09-07,Bakery,80.82,R2,0.5,Primary recipe,40.41
2025-09-07,Bakery,80.82,R4,0.5,Alternative recipe,40.41
2025-09-08,Bakery,82.38000000000001,R2,0.5,Primary recipe,41.190000000000005
2025-09-08,Bakery,82.38000000000001,R4,0.5,Alternative recipe,41.190000000000005
2025-09-09,Bakery,75.52,R2,0.5,Primary recipe,37.76
2025-09-09,Bakery,75.52,R4,0.5,Alternative recipe,37.76
2025-09-10,Bakery,87.13,R2,0.5,Primary recipe,43.565
2025-09-10,Bakery,87.13,R4,0.5,Alternative recipe,43.565
2025-09-11,Bakery,79.92,R2,0.5,Primary recipe,39.96
2025-09-11,Bakery,79.92,R4,0.5,Alternative recipe,39.96
2025-09-12,Bakery,65.96,R2,0.5,Primary recipe,32.98
2025-09-12,Bakery,65.96,R4,0.5,Alternative recipe,32.98
2025-09-13,Bakery,69.23,R2,0.5,Primary recipe,34.615
2025-09-13,Bakery,69.23,R4,0.5,Alternative recipe,34.615
2025-09-14,Bakery,87.46,R2,0.5,Primary recipe,43.73
2025-09-14,Bakery,87.46,R4,0.5,Alternative recipe,43.73
2025-09-15,Bakery,78.24,R2,0.5,Primary recipe,39.12
2025-09-15,Bakery,78.24,R4,0.5,Alternative recipe,39.12
2025-09-16,Bakery,80.17,R2,0.5,Primary recipe,40.085
2025-09-16,Bakery,80.17,R4,0.5,Alternative recipe,40.085
2025-09-17,Bakery,76.84,R2,0.5,Primary recipe,38.42
2025-09-17,Bakery,76.84,R4,0.5,Alternative recipe,38.42
2025-09-18,Bakery,76.81,R2,0.5,Primary recipe,38.405
2025-09-18,Bakery,76.81,R4,0.5,Alternative recipe,38.405
2025-09-19,Bakery,58.82,R2,0.5,Primary recipe,29.41
2025-09-19,Bakery,58.82,R4,0.5,Alternative recipe,29.41
